x_val,y_added,y_removed,y_combined
mrb_symbol_p(RARRAY_PTR(ary)[i]),1,1,2
is_gray(RBASIC(value_v)),1,1,2
"!is_dead(gc, value) && !is_dead(gc, obj)",1,1,2
is_gray(mrb_basic(value_v)),1,1,2
ret >= 0 && (uint32_t)ret <= UINT32_MAX,1,1,2
cmd,2,0,2
mrb->c->prev,1,1,2
diff >= 0 && (size_t)diff <= UINT32_MAX,1,1,2
gc->live >= gc->gc_live_after_mark,1,1,2
mrb_symbol_p(iv_name),1,1,2
section_size <= UINT32_MAX,1,1,2
pc < (f->start_pos + f->line_entry_count),1,1,2
section_size <= INT32_MAX,1,0,1
irep->filename,1,0,1
gc->gray_list == obj2,1,0,1
is_minor_gc(gc),1,0,1
"size_t, filename_len, uint16_t, UINT16_MAX",1,0,1
mrdb && mrdb->dbg,1,0,1
d->files[i],1,0,1
ret->start_pos <= pc && pc < (((uint32_t)(ret + 1 - f->lines.flat_map) < f->line_entry_count) ? (ret+1)->start_pos : irep->debug_info->pc_count),1,0,1
gc->state == MRB_GC_STATE_MARK,1,0,1
"size == get_debug_record_size(mrb, irep)",1,0,1
gc->gray_list->gcnext == obj1,1,0,1
"gc->state == MRB_GC_STATE_MARK || (!is_dead(gc, value) && !is_dead(gc, obj))",1,0,1
filename_idx < filenames_len,1,0,1
i < (irep->nlocals-1),1,0,1
mrb_type(v) == MRB_TT_DATA,1,0,1
"ptrdiff_t, ret, size_t, SIZE_MAX",1,0,1
f->tt == MRB_TT_FIBER,1,0,1
"!is_dead(gc, obj)",1,0,1
"mrb->gc_state == GC_STATE_MARK || (!is_dead(mrb, value) && !is_dead(mrb, obj))",1,0,1
"RSTRING_EMBED_LEN_MAX < (1 << 5), ""pointer size too big for embedded string""",1,0,1
"size_t, section_size, uint32_t, UINT32_MAX",1,0,1
mrb_array_p(ary),1,0,1
info->files <= ret && ret < (info->files + info->flen),1,0,1
lp,1,0,1
!MRB_PROC_CFUNC_P(ci[-1].proc),1,0,1
gc->heaps->next->next == NULL,1,0,1
gc->majorgc_old_threshold > 0,1,0,1
"mrb_int, len, uint16_t, UINT16_MAX",1,0,1
value->color & gc->current_white_part,1,0,1
gc->live == total-freed,1,0,1
is_major_gc(gc),1,0,1
"x != h->n_buckets && !__ac_iseither(h->ed_flags, x)",1,0,1
(ret - f->line_flat_map) < (ptrdiff_t)f->line_entry_count,1,0,1
gc->gray_list == obj1,1,0,1
is_generational(gc),1,0,1
irep->lines,1,0,1
"size_t, irep->ilen, uint32_t, UINT32_MAX",1,0,1
"int, filename_idx, uint16_t, UINT16_MAX",1,0,1
gc->heaps == gc->free_heaps,1,0,1
"ptrdiff_t, diff, uint32_t, UINT32_MAX",1,0,1
"size_t, total, mrb_int, MRB_INT_MAX",1,0,1
sym,1,0,1
"ptrdiff_t, ret, uint32_t, UINT32_MAX",1,0,1
gc->live == live,1,0,1
gc->free_heaps->next->next == NULL,1,0,1
f->start_pos <= pc && pc < (f->start_pos + f->line_entry_count),1,0,1
dbg,1,0,1
f->lines.flat_map <= ret && ret < (f->lines.flat_map + f->line_entry_count),1,0,1
gc->atomic_gray_list == obj,1,0,1
binary_size <= UINT32_MAX,1,0,1
gc->full == TRUE,1,0,1
gc->live >= gc->live_after_mark,1,0,1
gc->heaps->next == NULL,1,0,1
