x_val,y_added,y_removed,y_combined
"""cpu=powerpc""",15,5,20
"""bad label"" == NULL",10,10,20
ffebld_op (expr) == FFEBLD_opCONTER,10,10,20
!reload_completed,18,2,20
!node->aux,11,9,20
block,14,6,20
is_gimple_assign (stmt),13,6,19
obj != NULL,10,9,19
!crtl->stack_realign_processed,11,8,19
file,11,8,19
TREE_CODE (type) == ARRAY_TYPE,14,5,19
isym,11,8,19
stream,10,9,19
t != NULL_TREE,10,9,19
ref != LCC_NOT_FOUND,11,8,19
node->analyzed,10,9,19
icode != CODE_FOR_nothing,12,7,19
!init,10,8,18
"ebitmap_bit_p (dst, i)",9,9,18
pushok == 0,9,9,18
ffeste_io_err_ == NULL_TREE,9,9,18
"is_sorted(target, target_end, comp)",9,9,18
gimple_has_volatile_ops (s),9,9,18
"REGNO (XEXP (rtl, 0)) == STACK_POINTER_REGNUM",10,8,18
cif->abi == FFI_SYSV,10,8,18
"""bad COMPLEX kindtype"" == NULL",9,9,18
code == REG,9,9,18
last_fn_entered == foo,12,6,18
"bitmap_bit_p (dst, i)",9,9,18
str != NULL,9,9,18
TREE_ASM_WRITTEN (type),9,9,18
gr->drawable != NULL,9,9,18
time >= 0,13,5,18
!ffesymbol_retractable (),9,9,18
INSN_P (insn),16,2,18
flag_pic,14,4,18
GET_MODE (op) == mode || GET_MODE (op) == VOIDmode,9,8,17
slot,12,5,17
TARGET_64BIT,12,5,17
result,13,4,17
e->inline_failed,11,6,17
b,12,5,17
p,10,7,17
arrayss != gfc_ss_terminator,11,6,17
DECL_P (decl),14,3,17
TYPE_P (t),10,7,17
insn,12,5,17
type == NULL_TREE || type == ffecom_type_expr (expr),8,8,16
actual,10,6,16
!f->u.R1005.R1009.present,8,8,16
GET_CODE (ops[1]) == REG,8,8,16
gcov_var.mode > 0,9,7,16
GTK_IS_LAYOUT (layout),8,8,16
fun && fun->gimple_df,8,8,16
!ffesymbol_retractable_,8,8,16
"""bad CHARACTER kindtype"" == NULL",8,8,16
__m2 == memory_order_release,8,8,16
is_gimple_call (stmt),10,6,16
GFC_ARRAY_TYPE_P (type),10,6,16
i < 32,8,8,16
se->ss->expr == expr,8,8,16
target,12,4,16
regno < FIRST_PSEUDO_REGISTER,13,3,16
"""bad INTEGER kindtype"" == NULL",8,8,16
f->u.R1005.R1006.present,8,8,16
flag_wpa,9,7,16
ret,11,5,16
GTK_IS_VBOX (vbox),8,8,16
__objc_class_hash,8,8,16
val,9,7,16
DECL_INITIAL (decl) == error_mark_node,8,8,16
__p == 0 || __p != _M_ptr,9,7,16
cfun,10,6,16
"""bad LOGICAL kindtype"" == NULL",8,8,16
POINTER_TYPE_P (type),12,4,16
res == 0,8,8,16
tempvar,8,8,16
__m2 == memory_order_acq_rel,8,8,16
"""bad REAL kindtype"" == NULL",8,8,16
GFC_DESCRIPTOR_RANK (a) == 2 || GFC_DESCRIPTOR_RANK (b) == 2,16,0,16
vectype,11,5,16
gimple_assign_single_p (stmt),12,4,16
!e->callee->global.inlined_to,8,7,15
TREE_CODE (t) == MODIFY_EXPR,9,6,15
TREE_OPERAND_LENGTH (gimple_assign_rhs1 (stmt)) == ternary_op,8,7,15
CLS_ISCLASS (class),9,6,15
n,10,5,15
"TREE_OPERAND (t, 0) == var",9,6,15
_M_path != nullptr,9,6,15
n >= 0,11,4,15
!a->current == !a->first,9,6,15
!dst->current == !dst->first,10,5,15
i < omp_for_stmt->collapse,14,1,15
"""system=vms""",8,7,15
glyphs != NULL,8,7,15
!after || c_dialect_objc (),10,5,15
field != NULL_TREE && TREE_TYPE (field) == gfc_array_index_type,10,5,15
TREE_CODE (get_base_type (result_type)) == BOOLEAN_TYPE,9,6,15
!bb->aux,9,6,15
reload_completed,11,4,15
name,12,3,15
stmt,11,4,15
"""system=aix""",8,7,15
!reload_in_progress && !reload_completed,11,4,15
*(size_t*)__real_p == __old_sz,7,7,14
!strided_load,7,7,14
"""conversion to non-scalar type requested"" == NULL",7,7,14
frame_pointer_needed,9,5,14
e->dest,7,7,14
"nested_in_vect_loop_p (loop, stmt)",7,7,14
GET_CODE (addr) == PLUS,10,4,14
"""void value not ignored as it ought to be"" == NULL",7,7,14
node->needed || node->reachable,7,7,14
*(size_t*)__real_p == __n,7,7,14
t == 0,7,7,14
STMT_VINFO_DEF_TYPE (stmt_info) == vect_loop_def,7,7,14
ffelex_token_type (t) == FFELEX_typeNAMES,7,7,14
TREE_CODE (stmt) == MODIFY_EXPR,7,7,14
n > 0,11,3,14
bb != EXIT_BLOCK_PTR,7,7,14
dst->elts[i] != 0,7,7,14
GC_mark_lock_holder == pthread_self(),9,5,14
loop_vinfo,7,7,14
cr != NULL,9,5,14
status == 0,14,0,14
"std::is_integral<_IntType>::value, ""template argument not an integral type""",7,7,14
TREE_CODE (stmt) != PHI_NODE,7,7,14
ADDR_SPACE_GENERIC_P (as),10,4,14
REG_P (dest),11,3,14
TREE_CONSTANT (t),7,7,14
ffestd_block_level_ >= 0,7,7,14
gr->cr != NULL,7,7,14
gi->glyphs != NULL,7,7,14
native_metrics != NULL,8,6,14
SSA_VAR_P (var),7,7,14
"""machine=mips""",7,6,13
expr,9,4,13
!validated_p,9,4,13
"std::is_floating_point<_RealType>::value, ""result_type must be a floating point type""",13,0,13
!(e->flags & EDGE_ABNORMAL),8,5,13
init == NULL_TREE,7,6,13
ALLOCNO_UPDATED_HARD_REG_COSTS (a) == NULL,8,5,13
!nested_in_vect_loop,8,5,13
TREE_CODE (decl) == FIELD_DECL,8,5,13
ALLOCNO_UPDATED_CONFLICT_HARD_REG_COSTS (a) == NULL,8,5,13
r.a[2] == 0,13,0,13
phi,7,6,13
ss != NULL,9,4,13
gemm != NULL,13,0,13
 ready() ,8,5,13
current_sched_info->flags & DO_SPECULATION,7,6,13
rhs,7,6,13
GET_CODE (unspec) == UNSPEC,10,3,13
changed,8,5,13
i > 0,8,5,13
TREE_CODE (decl) == VAR_DECL || TREE_CODE (decl) == FUNCTION_DECL,8,5,13
list,7,6,13
sym,10,3,13
"""not BOXZ!"" == NULL",6,6,12
"bb, last",6,6,12
"""bad family"" == NULL",6,6,12
ffestorag_size (ffedata_storage_) % ffedata_storage_units_ == 0,6,6,12
 NULL == (*env)->ExceptionOccurred (env) ,6,6,12
(ffelex_token_type (t) == FFELEX_typeNAME) || (ffelex_token_type (t) == FFELEX_typeNUMBER),6,6,12
gfrt < FFECOM_gfrt,6,6,12
STMT_VINFO_VECTYPE (stmt_info),6,6,12
vecss->data.info.ref->u.ar.dimen_type[dim] == DIMEN_RANGE,6,6,12
a->base == 0,6,6,12
"""system=hpux""",8,4,12
TREE_CODE (bsi_stmt (si)) == OMP_CONTINUE,6,6,12
ffebld_right (dim) != NULL,6,6,12
"flags == NO_SPECIAL, 154",6,6,12
__m == memory_order_acquire,6,6,12
fmt,7,5,12
ALLOCNO_FIRST_COALESCED_ALLOCNO (a) == a,6,6,12
!(cond),6,6,12
TREE_INT_CST_HIGH (size_tree) == 0,6,6,12
TREE_CODE (r) == INTEGER_CST,6,6,12
item != NULL_TREE,6,6,12
rb_verify(),6,6,12
ffeinfo_basictype (ffebld_info (size)) == FFEINFO_basictypeINTEGER,6,6,12
 pixbuf != NULL ,9,3,12
__pos <= size(),8,4,12
n4 == e4,12,0,12
!op_iter_done (&old_iter),6,6,12
gimple_phi_num_args (phi) == 1,7,5,12
SA.partition_to_pseudo[i],6,6,12
__size > 0,6,6,12
arr[idx] == idx + (i ^ j * 3) * k + (i | j * 5) * k,12,0,12
t && TREE_CODE (t) == OMP_RETURN_EXPR,6,6,12
GFC_DESCRIPTOR_SIZE (b) == 8,6,6,12
op_iter_done (&old_iter),6,6,12
cause,6,6,12
current_binding_level->prep_state < 2,6,6,12
" r == NULL or not base_type::_M_impl._M_key_compare( base_type::_S_key(base_type::_S_minimum(r)),key)",6,6,12
retarray->base == 0,6,6,12
expr->expr_type == EXPR_STRUCTURE,7,5,12
ref->next != NULL,6,6,12
TREE_CODE (node2) == RECORD_TYPE,6,6,12
num_args == 5,6,6,12
subtype == optab_scalar,8,4,12
spec < FFEINTRIN_spec,6,6,12
var,7,5,12
GET_CODE (pat) == SET,9,3,12
len > 0,8,4,12
vecss && vecss->type == GFC_SS_VECTOR,6,6,12
in_lto_p,8,4,12
se.pre.head == NULL_TREE && se.post.head == NULL_TREE,7,5,12
"""unexpected save state"" == NULL",6,6,12
gfrt != FFECOM_gfrt,6,6,12
ffelex_token_type (t) == FFELEX_typeCHARACTER,6,6,12
_S_is_almost_balanced(__insertee),6,6,12
GFC_DESCRIPTOR_SIZE (a) == 8,6,6,12
1 == result -> refcount,6,6,12
stree,7,5,12
"sbitmap_popcount (dst->wordmask, dst->wordmask->n_bits) == dst->numwords",6,6,12
"ix_ < vec_->prefix.num, ""remove"", T, base",6,6,12
__m == memory_order_consume,6,6,12
size > 0,7,5,12
size != NULL,6,6,12
lca_depth < nb_loops,6,6,12
"""Weird stuff"" == NULL",6,6,12
"TREE_OPERAND (t, 0) == fd->v",6,6,12
loop->latch != EXIT_BLOCK_PTR,6,6,12
!interrupt_handler,6,6,12
((long)ptr & VTV_ALIGNMENT_MASK) == 0,6,6,12
ffecom_outer_function_decl_ == NULL_TREE,6,6,12
!is_top_level || !at_top_level,6,6,12
"""system=bsd""",9,3,12
VECTOR_MODE_P (mode),8,4,12
"""address of global register var requested"" == NULL",6,6,12
parm != NULL_TREE,6,6,12
gr->surface != NULL,6,6,12
ret->dtype == source->dtype,12,0,12
"maxtype < VARRAY_SIZE (typevec), 387",6,6,12
TREE_CODE (node1) == RECORD_TYPE,6,6,12
gimple_code (stmt) == GIMPLE_OMP_CONTINUE,7,5,12
condObj,6,6,12
gimple_has_mem_ops (g),6,6,12
index < (int) sizeof(dwarf_reg_size_table),9,3,12
rc==0,6,6,12
size == sizeof(_Unwind_Word),9,3,12
"""bad REAL constant kind type"" == NULL",6,6,12
edge != NULL,6,6,12
i->data != NULL,6,6,12
mode != BLKmode,9,3,12
stack_elt >= 2,9,3,12
out[j] == hres,8,4,12
ffebld_op (size) == FFEBLD_opCONTER,6,6,12
file->scn,6,6,12
ffeinfo_kindtype (ffebld_info (size)) == FFEINFO_kindtypeINTEGERDEFAULT,6,6,12
__m == memory_order_release,6,6,12
off.high == -1 || off.high == 0,6,6,12
l.length == r.length,6,6,12
"""bad op"" == NULL",6,6,12
aCacheNode,6,6,12
b->base == 0,6,6,12
ffeinfo_kindtype (ffebld_info (expr)) == FFEINFO_kindtypeINTEGERDEFAULT,6,6,12
TREE_CODE (type) == RECORD_TYPE,8,3,11
"(*env)->GetArrayLength (env, java_matrix) == 6",7,4,11
DECL_P (* node),10,1,11
cstr != NULL,6,5,11
expr->expr_type == EXPR_VARIABLE,6,5,11
(bytes & 0xF) == 0,7,4,11
GFC_DESCRIPTOR_RANK (source) == 2,11,0,11
ret != Z_STREAM_ERROR,11,0,11
regno >= 0 && regno < FIRST_PSEUDO_REGISTER,6,5,11
regno >= FIRST_PSEUDO_REGISTER,9,2,11
TREE_CODE (fn) == FUNCTION_DECL,8,3,11
errorcount || sorrycount,6,5,11
mode == SImode || mode == DImode,6,5,11
BB_HEAD (bb) != insn,6,5,11
st != NULL,6,5,11
current_loops != NULL,9,2,11
ref,7,4,11
STMT_VINFO_RELATED_STMT (stmt_vinfo) == stmt,6,5,11
DECL_ASSEMBLER_NAME_SET_P (decl),6,5,11
TREE_CODE (call) == CALL_EXPR,7,4,11
aligned_access_p (first_dr),6,5,11
arg != NULL,8,3,11
type_annotate_only,8,3,11
maskss != gfc_ss_terminator,7,4,11
native_matrix != NULL,7,4,11
a != b,6,5,11
loader != NULL,7,4,11
gimple_code (def_stmt) == GIMPLE_PHI,6,5,11
GFC_DESCRIPTOR_RANK (ret) == 2,11,0,11
ctx,11,0,11
GET_CODE (set) == SET,9,2,11
TREE_CODE (init) == MODIFY_EXPR,7,4,11
expr->expr_type == EXPR_CONSTANT,7,4,11
pos,6,5,11
arg == NULL,7,4,11
is_simple_use,7,4,11
mode == SImode,10,1,11
TREE_CODE_CLASS (code) != tcc_vl_exp,9,1,10
"could_fall_through (e_taken->src, e_taken->dest)",6,4,10
ys (2) == xs () * 2,6,4,10
hook,5,5,10
son,5,5,10
ffestorag_init (st) == NULL,5,5,10
stack,5,5,10
TREE_CODE (bsi_stmt (si)) == OMP_FOR,5,5,10
"!bitmap_bit_p (output, DECL_UID (node->decl))",6,4,10
r.a[1] == 0,10,0,10
t == SUCCESS,5,5,10
((unsigned int) (X)) < VUSE_VECT_NUM_ELEM (V),5,5,10
TREE_CODE (expr) == SSA_NAME,5,5,10
dr->aux,5,5,10
TREE_CODE (phi) == PHI_NODE,5,5,10
"""bad INTEGER constant kind type"" == NULL",5,5,10
"TREE_CODE (id) == IDENTIFIER_NODE, 135",5,5,10
1 == __result->_M_refcount,5,5,10
DECL_P (sym),6,4,10
"hard_regno < 0 || ! ira_hard_reg_not_in_set_p (hard_regno, ALLOCNO_MODE (a), reg_class_contents[ALLOCNO_COVER_CLASS (a)])",5,5,10
EDGE_COUNT (cont_bb->succs) == 2,8,2,10
"!find_reg_note (last, REG_BR_PROB, 0)",5,5,10
gimple_has_ops (g),5,5,10
LOOP_VINFO_VECT_FACTOR (loop_vinfo),5,5,10
DECL_INITIAL (decl) == NULL_TREE,5,5,10
ft != NULL,6,4,10
str,7,3,10
i >= 0 && i <= info->param_count,5,5,10
parser->tokens[0].type != CPP_EOF,6,4,10
!current_function_decl,8,2,10
JUMP_P (jump),6,4,10
n5 == e5,10,0,10
ffebld_trail (thing) == NULL,5,5,10
access_fn,5,5,10
loc,7,3,10
df_lr,6,4,10
gi != NULL,5,5,10
e->dest != EXIT_BLOCK_PTR,5,5,10
vec->glyphitems != NULL,5,5,10
"!nested_in_vect_loop_p (loop, last_stmt)",5,5,10
new_loop,6,4,10
"bitmap_bit_p (blocks_to_update, bb->index)",6,4,10
"gimple_assign_rhs1 (op_def), code, e, bsi",6,4,10
ZERO,6,4,10
(X) >= 0 && (X) < VUSE_VECT_NUM_ELEM (V),5,5,10
vec_stmt,6,4,10
fde != NULL,6,4,10
!TARGET_64BIT,8,2,10
"GET_CODE (XEXP (orig, 0)) == PLUS",9,1,10
" __is_sorted(__target, __target + __length, __comp)",6,4,10
TREE_PUBLIC (decl),7,3,10
index <= gs->gimple_asm.no,5,5,10
ffebld_op (thing) == FFEBLD_opITEM,5,5,10
l,5,5,10
TREE_CODE (hook) == TREE_VEC,5,5,10
bb != ENTRY_BLOCK_PTR,5,5,10
yd (1) == xd (),6,4,10
loop,6,4,10
TREE_STATIC (decl),6,4,10
ix != FFECOM_gfrt,5,5,10
i != NULL,5,5,10
_S_last_dealloc_index >= 0,6,4,10
!node->symbol.aux,5,5,10
cur,7,3,10
!specs->complex_p,6,4,10
e != NULL,8,2,10
cover_class == ALLOCNO_COVER_CLASS (conflict_a),5,5,10
TREE_CODE (type) == REFERENCE_TYPE,8,2,10
building_stmt_tree (),5,5,10
collapse >= 1,5,5,10
nargs == 2,7,3,10
(int) ZERO,6,4,10
"BINFO_INHERITANCE_CHAIN (basetype_path) == NULL_TREE, 980827",5,5,10
"""say what??"" == NULL",5,5,10
"pfile, NULL",5,5,10
f->u.R1010.val.present,5,5,10
nnode == n,5,5,10
_M_losers[__right]._M_source == -1,6,4,10
(int) DZERO,6,4,10
_M_cur != _M_path->_M_cmpts.end(),6,4,10
index <= gs->gimple_asm.ni,5,5,10
yd (2) == xd () * 2,6,4,10
!params,5,5,10
__b != memory_order_acq_rel,10,0,10
target_end == target + length,5,5,10
I_SYMBOL_BINDING (b->id) == b,7,3,10
cover_class == ALLOCNO_COVER_CLASS (conflict_allocno),5,5,10
GET_CODE (insn) == CALL,5,5,10
error == FFEBAD,5,5,10
my_function && my_function->cfg,6,4,10
ys (1) == xs (),6,4,10
perm_mask != NULL_TREE,6,4,10
TREE_CODE (bsi_stmt (si)) == OMP_RETURN,5,5,10
(char) ZERO,6,4,10
!cfun,9,1,10
TYPE_P (type),8,2,10
!vnode->aux,6,4,10
"""bad op for single char arg expr"" == NULL",5,5,10
tree_versionable_function_p (old_decl),5,5,10
font != NULL,5,5,10
c,8,2,10
"i == 0 || !comp(*(seqs_begin[source].first), *(target - 1))",5,5,10
gimple_code (stmt) != GIMPLE_PHI,5,5,10
reg,9,1,10
identifier_p (name),10,0,10
"""machine=sgi""",5,5,10
!need_ssa_update_p (),5,5,10
integer_zerop (loop->from[n]),5,5,10
"""N1"" == NULL",5,5,10
success,10,0,10
t->_M_color == std::_S_black,5,5,10
ptr[size - 1] == 'a',5,5,10
len,7,3,10
start < t->length,5,5,10
parser,6,3,9
sym->attr.dummy,6,3,9
this->is_parameter_,6,3,9
ref->next == NULL,5,4,9
ret == Z_STREAM_ERROR,9,0,9
face != NULL,5,4,9
fndecl != NULL_TREE,5,4,9
VECTOR_MODE_P (d.vmode),7,2,9
num >= 0,6,3,9
field && TREE_CODE (field) == FIELD_DECL,6,3,9
"XEXP (src, 0) == stack_pointer_rtx",5,4,9
r.a[3] == 0,9,0,9
nargs <= ARRAY_SIZE (args),6,3,9
get() != pointer(),6,3,9
expr->value.function.actual->expr,6,3,9
pfont->ctx != NULL,5,4,9
"""system=OpenBSD""",7,2,9
DEBUG_INSN_P (insn),6,3,9
"TREE_OPERAND (t, 0) == decl",6,3,9
regno1 >= FIRST_PSEUDO_REGISTER && regno2 >= FIRST_PSEUDO_REGISTER,5,4,9
!(specs->signed_p && specs->unsigned_p),6,3,9
e->symtree,6,3,9
expr->rank > 0,6,3,9
field,6,3,9
GET_CODE (mem) == MEM,7,2,9
BRANCH_EDGE (cont_bb)->dest == body_bb,5,4,9
GET_CODE (span) == PARALLEL,6,3,9
cost < 65535,5,4,9
arg,6,3,9
e->flags & EDGE_EH,6,3,9
x != y,6,3,9
"1, ""foo""",8,1,9
!jfunc->agg.items,6,3,9
itype,6,3,9
offset < ref_info->refs_size,6,3,9
libfunc,7,2,9
n == 0,8,1,9
"res == 1 || (res == 0 && av_set_could_be_blocked_by_bookkeeping_p (orig_ops, static_params)) || res == -1",5,4,9
fn,6,3,9
use != NULL,6,3,9
string != NULL,6,3,9
TREE_CODE (fn) == CALL_EXPR,7,2,9
TREE_CODE (tmp) == FUNCTION_DECL,5,4,9
se.post.head == NULL_TREE,7,2,9
"""machine=m68k""",5,4,9
fn != NULL,5,4,9
ptr,6,3,9
"""cpu=m68k""",5,4,9
!a->current == !a->first && (!a->current || a->indx == a->current->indx),6,3,9
DECL_P (decl2),9,0,9
!constructor_range_stack,6,3,9
STMT_VINFO_RELEVANT_P (stmt_vinfo) && !STMT_VINFO_LIVE_P (stmt_vinfo),5,4,9
this->clauses_ == NULL,6,3,9
TREE_CODE (expr) == ADDR_EXPR,5,4,9
operand != NULL,5,4,9
REGNO (rtl) == STACK_POINTER_REGNUM,5,4,9
value,5,4,9
"(int)(1.0 + 1.0), ""non-constant-expression""",6,3,9
removed,5,4,9
r.a[0] == 0,9,0,9
fn_contains_cilk_spawn_p (cfun) && cilk_detect_spawn_and_unwrap (expr_p),5,4,9
seq,6,3,9
cost <= 65535,5,4,9
VAR_OR_FUNCTION_DECL_P (decl),7,2,9
TREE_CODE (gnu_type) == ARRAY_TYPE,6,3,9
ff,9,0,9
DECL_P (ptr),5,4,9
occr,5,4,9
sym->attr.flavor == FL_PROCEDURE,5,4,9
node->definition,7,2,9
expr->expr_type == EXPR_ARRAY,5,4,9
"""system=mach""",5,4,9
ffedata_storage_size_ == (ffetargetOffset) ffebld_accter_size (accter),4,4,8
__old->get_allocator() == __r->get_allocator(),4,4,8
data_fid != 0,7,1,8
TREE_CODE (var) == PARM_DECL || TREE_CODE (var) == RESULT_DECL,4,4,8
se->loop && se->ss,4,4,8
_M_a <= _M_b,5,3,8
GET_CODE (ops[2]) == CONST_INT,4,4,8
"""Ra"" == NULL",4,4,8
vis != NULL,4,4,8
"(void *)(0, 0)",4,4,8
dpy != NULL,4,4,8
EBB_FIRST_BB (bb) == EBB_LAST_BB (bb),6,2,8
"__builtin_memcmp (&e9, &n9, sizeof (e9)) == 0",8,0,8
"""bad LOGICAL akindtype"" == NULL",4,4,8
"maxtype < typevec_size, 387",4,4,8
f1 != f2 && DECL_NAME (f1) == DECL_NAME (f2),4,4,8
ffelex_token_type (exponent_sign) == FFELEX_typeMINUS,4,4,8
"hard_regno < 0 || ! ira_hard_reg_not_in_set_p (hard_regno, ALLOCNO_MODE (a), reg_class_contents[ALLOCNO_CLASS (a)])",4,4,8
((size_t) indent) + 4 < ARRAY_SIZE (xspaces),4,4,8
"""bad label type"" == NULL",4,4,8
"__builtin_cpu_is (""corei7"")",8,0,8
DECL_CONTEXT (fndecl) == NULL_TREE,4,4,8
get_allocator() == __s._M_root->get_allocator(),4,4,8
