x_val,y_added,y_removed,y_combined
 TK_NOTNULL==OP_NotNull ,20,18,38
leafCorrection==4,21,17,38
 TK_ISNULL==OP_IsNull ,20,18,38
 seenReplace==0 ,16,22,38
 rc!=SQLITE_OK || pPager->jfd->pMethods ,20,18,38
 p->rc==SQLITE_OK ,31,7,38
 pNC!=0 ,20,18,38
 pPager->useJournal ,20,18,38
 pParse->nErr==0 ,22,15,37
 pIn3->flags & MEM_Int ,23,14,37
 p && p->pFunc && p->pFunc->xStep ,17,20,37
 pOp[-1].opcode==OP_CollSeq ,19,18,37
 pLeft!=0 ,18,18,36
 pCur->pPage!=0 ,16,20,36
 nData>0 ,21,15,36
 unixMutexHeld() ,22,14,36
retval != NULL,25,11,36
 isOpen(p->jfd) || p->journalMode==PAGER_JOURNALMODE_OFF || p->journalMode==PAGER_JOURNALMODE_WAL ,21,15,36
 p->addrOpenEphm[0] == -1 ,20,16,36
TK_GT==OP_Gt,20,16,36
 (info.nData+(pPage->intKey?0:info.nKey))==info.nPayload ,18,18,36
TK_LT==OP_Lt,20,16,36
TK_GE==OP_Ge,20,16,36
TK_LE==OP_Le,20,16,36
 pParse->pNewTrigger==0 ,18,17,35
 pOp->p1>0 && pOp->p1<=p->nMem ,18,17,35
 TK_LT==TK_GT+2 ,19,16,35
 p->db!=0 ,21,14,35
 !db->init.busy ,19,16,35
 !plrAtEnd(pReader) ,20,15,35
 v->nPendingData<0 ,20,15,35
 isOpen(pPager->fd) || pPager->tempFile ,20,14,34
 keyClass==FTS3_HASH_BINARY ,20,14,34
 eFileLock<=SHARED_LOCK ,22,12,34
 pOp[-1].p4type==P4_COLLSEQ ,18,16,34
 pExpr->pRight==0 ,17,17,34
 jumpIfNull==SQLITE_JUMPIFNULL || jumpIfNull==0 ,20,14,34
 x>='a' && x<='z' ,20,14,34
 pSelect==0 ,18,16,34
 apVal || n==0 ,18,16,34
 pOp->p4type==P4_VTAB ,20,14,34
 !p->locked || p->wantToLock>0 ,19,15,34
 pExpr->pLeft==0 && pExpr->pRight==0 ,18,16,34
 p->locked ,18,16,34
 esc==0 ,16,18,34
 pOp->p1>=0 ,20,14,34
arg & SLJIT_MEM,34,0,34
 n>=1 ,18,15,33
 pE!=0 ,16,17,33
 rc==SQLITE_NOMEM || rc==SQLITE_OK ,19,14,33
 rc==SQLITE_ERROR ,18,15,33
GC_REFCOUNT(ht) == 1,29,4,33
 (p->btreeMask & (1<<iDb))!=0 ,18,15,33
 pPg->flags & PGHDR_DIRTY ,20,13,33
 pOut!=pIn1 ,20,13,33
 i>=0 && i<db->nDb ,17,16,33
 pbegin<=pPage->pBt->usableSize-4 ,15,18,33
 pParse!=0 ,21,12,33
 iLevel<FTS3_SEGDIR_MAXLEVEL ,21,12,33
 pPager->pInJournal!=0 ,18,14,32
data != NULL,16,16,32
pPg,16,16,32
 rc==SQLITE_OK || pStmt==0 ,18,14,32
 db->aDb[iDb].pBt!=0 ,19,13,32
 pPg->needSync==0 ,14,18,32
 pCur->eState==CURSOR_INVALID || pCur->eState==CURSOR_VALID ,16,16,32
 pCur->aiIdx[pCur->iPage]<pCur->apPage[pCur->iPage]->nCell ,21,11,32
 pVfs->mxPathname==MAX_PATHNAME ,18,14,32
 sqlite3PagerGetExtra(pPage->pDbPage) == (void*)pPage ,19,13,32
 pPage->pBt ,17,15,32
 i>=0 && i<p->nMem ,10,22,32
 pDb->pBt!=0 ,18,14,32
 pPager->doNotSync==0 ,16,16,32
ts != NULL,17,15,32
 sqlite3_mutex_held(pcache1.mutex) ,16,16,32
 (rc&db->errMask)==rc ,18,14,32
 pToken->dyn==0 ,14,18,32
 p && p->pFunc ,17,15,32
 pPage->nCell==0 ,14,17,31
 iType-2 >= 0 ,16,15,31
 iLevel==FTS3_SEGCURSOR_ALL || iLevel==FTS3_SEGCURSOR_PENDING || iLevel>=0 ,18,13,31
 j<nMaxCells ,15,16,31
 pExpr->pList==0 ,15,16,31
 pLeft ,17,14,31
 nTerm>0 ,17,14,31
 (f & (MEM_Dyn|MEM_Ephem))==0 ,16,14,30
cs->multis == NULL,12,18,30
 len>0 ,16,14,30
 (f & (MEM_Static|MEM_Ephem))==0 ,16,14,30
 z2==(char*)sqlite3_value_text(argv[0]) ,18,12,30
 target>0 && target<=pParse->nMem ,18,12,30
 i==0 || pArray->aBtree[i-1]->pBt<p->pBt ,16,14,30
 pPage->leaf ,16,14,30
 pPager->journalHdr<=pPager->journalOff ,18,12,30
 pOp->p4.z!=0 ,18,12,30
pg1<=pPg->pgno,16,14,30
 (f & (MEM_Static|MEM_Dyn))==0 ,16,14,30
OP(m->g->strip[esub]) == OOR1,12,18,30
nPage>0,16,14,30
stp >= sp,12,18,30
 target>0 ,18,12,30
 p->rc==SQLITE_OK || p->rc==SQLITE_BUSY ,14,16,30
 p->pOrderBy==0 ,16,14,30
 pOp>p->aOp ,14,16,30
 iType-2 < sizeof(staticMutexes)/sizeof(staticMutexes[0]) ,16,14,30
 isWriteLock==0 || isWriteLock==1 ,18,12,30
rest != NULL,12,18,30
(pg1+nPage)>pPg->pgno,16,14,30
 p->readOnly==0 ,30,0,30
 pArray->aBtree[i]!=pBtree ,16,14,30
 onError==OE_Rollback || onError==OE_Abort || onError==OE_Fail || onError==OE_Ignore || onError==OE_Replace ,16,14,30
 isOpen(pPager->fd) ,18,11,29
 pSrc ,16,13,29
 pOrderBy!=0 ,14,15,29
 pRes!=0 ,17,12,29
src1 == TMP_REG1,28,0,28
 p->pBt->inTransaction>=p->inTrans ,15,13,28
 pOp->p1>0 && pOp->p1<=p->nVar ,14,14,28
 p->pRightmost==p ,14,14,28
 i>=0 && i<NBLOCK ,16,12,28
 stmtLruCheck() ,16,12,28
 !pReader->eof ,16,12,28
 n+iDummy<=nData ,16,12,28
 fd!=0 ,16,12,28
nope,14,14,28
isDelete==0 || isCreate,16,12,28
isCreate==0 || isReadWrite,16,12,28
 0!=pFile->locktype ,14,14,28
isExclusive==0 || isCreate,16,12,28
 pTos->flags & MEM_Str ,10,18,28
(isReadonly==0 || isReadWrite==0) && (isReadWrite || isReadonly),16,12,28
 pPager->dbSizeValid ,14,14,28
 pCrsr!=0 ,21,7,28
 tempFile==PAGER_LOCKINGMODE_NORMAL || tempFile==PAGER_LOCKINGMODE_EXCLUSIVE ,15,13,28
 pBt->nTransaction>0 ,15,13,28
 p->inTrans==TRANS_WRITE ,18,10,28
 n<nData ,16,12,28
(flags&0x0F)==SQLITE_SYNC_NORMAL || (flags&0x0F)==SQLITE_SYNC_FULL ,16,11,27
 offset>=0 ,15,12,27
 pH->count==0 ,16,11,27
 (z-zBuf)==n ,15,12,27
 db->init.busy==0 ,16,11,27
 pageSize==0 || (pageSize>=512 && pageSize<=SQLITE_MAX_PAGE_SIZE) ,15,12,27
 pBt->pPage1->aData ,14,13,27
 pOrTerm->eOperator==WO_EQ ,12,15,27
 iCol>=0 ,17,10,27
 eType==SQLITE_OPEN_MAIN_DB || eType==SQLITE_OPEN_TEMP_DB || eType==SQLITE_OPEN_MAIN_JOURNAL || eType==SQLITE_OPEN_TEMP_JOURNAL || eType==SQLITE_OPEN_SUBJOURNAL || eType==SQLITE_OPEN_MASTER_JOURNAL || eType==SQLITE_OPEN_TRANSIENT_DB || eType==SQLITE_OPEN_WAL ,15,12,27
 pCur->isValid ,9,18,27
 pH->first==0 ,16,11,27
 pIn3->flags & MEM_Blob ,15,12,27
 countWriteCursors(pBt)==0 ,12,15,27
 nByte>0 ,18,9,27
 pOp->p2<SQLITE_N_BTREE_META ,12,15,27
us != NULL,13,13,26
 argc==2 ,14,12,26
 pPager->eState>=PAGER_WRITER_LOCKED ,16,10,26
 pX->op==TK_IN ,15,11,26
 sizeof(u32)==4 ,14,12,26
 pOp->p3>0 && pOp->p3<=(p->nMem-p->nCursor) ,19,7,26
 pTable->aCol==0 ,13,13,26
 pbegin>addr ,12,14,26
 MEM_Str==(MEM_Blob>>3) ,14,12,26
 pPg->pgno!=PAGER_MJ_PGNO(pPager) ,14,12,26
 z!=0 ,16,10,26
 pParse->sLastToken.dyn==0 ,11,14,25
 0==pCur->pKey ,14,11,25
 db->magic==SQLITE_MAGIC_BUSY ,11,14,25
 p->nRef==0 || p->id==SQLITE_MUTEX_RECURSIVE ,16,9,25
 p->pGroupBy==0 ,14,11,25
SQLITE_MAX_DEFAULT_PAGE_SIZE<=65536,14,11,25
 pList ,15,10,25
 CURSOR_VALID==pCur->eState ,13,12,25
 !IsVirtual(pTab) ,16,9,25
 pBt->nRef>0 ,13,12,25
 PAGER_LOCKINGMODE_EXCLUSIVE==1 ,13,11,24
 nSetP2<sizeof(aSetP2)/sizeof(aSetP2[0]) ,12,12,24
 pShmNode->pInode==pDbFd->pInode ,15,9,24
 eMode==PAGER_LOCKINGMODE_QUERY || eMode==PAGER_LOCKINGMODE_NORMAL || eMode==PAGER_LOCKINGMODE_EXCLUSIVE ,13,11,24
 zTab==0 && zDb==0 ,12,12,24
 pPg->pNextHash==0 && pPg->pPrevHash==0 ,12,12,24
 pIn1->flags==MEM_Int ,14,10,24
 rc!=SQLITE_OK || isOpen(pPager->jfd) ,14,10,24
p->op==RTREE_LE || p->op==RTREE_LT || p->op==RTREE_GE || p->op==RTREE_GT || p->op==RTREE_EQ ,14,10,24
 sqlite3PagerIswriteable(pRoot->pDbPage) ,14,10,24
!(flags & SET_FLAGS) && arg1 == TMP_REG1,24,0,24
 PAGER_LOCKINGMODE_QUERY<0 ,13,11,24
 p->eLock!=UNKNOWN_LOCK ,15,9,24
 pOp->p1>=0 && pOp->p1<p->nMem ,9,15,24
 p->bIsReader ,23,1,24
 aData ,13,11,24
 (new_size & (new_size-1))==0 ,12,12,24
" sqlite3SchemaMutexHeld(db, j, 0) ",15,9,24
 pWal->nWiData>0 && pWal->apWiData[0] ,15,9,24
 sqlitepager_iswriteable(pPage) ,8,16,24
 pVtab!=0 ,13,11,24
 pIdx!=0 ,16,8,24
 pPager->eState==PAGER_WRITER_CACHEMOD || pPager->eState==PAGER_WRITER_DBMOD ,15,9,24
buf!= NULL,12,12,24
 pFile->locktype==SHARED_LOCK ,13,11,24
Z_TYPE_P(ret) == IS_INDIRECT,12,12,24
 pFile->locktype==NO_LOCK ,13,11,24
 pFifo->nEntry>0 ,12,12,24
 eLock==READ_LOCK || eLock==WRITE_LOCK ,14,10,24
 pPager->tempFile ,12,12,24
 PAGER_LOCKINGMODE_NORMAL>=0 && PAGER_LOCKINGMODE_EXCLUSIVE>=0 ,13,11,24
 pFile->pUnused==0 || offset>=PENDING_BYTE+512 || offset+amt<=PENDING_BYTE ,14,10,24
 pSrcList->a[i].iCursor>=0 && pSrcList->a[i].iCursor<pParse->nTab,12,12,24
 p->pBt->inTransaction!=TRANS_NONE || p->pBt->nTransaction==0 ,13,11,24
 pFile->locktype>=SHARED_LOCK ,13,11,24
 sqlite3BtreeCursorIsValid(pCur) ,15,9,24
nargv != NULL,12,12,24
 pPager->journalOff==JOURNAL_HDR_SZ(pPager) ,12,11,23
 pPg->inJournal || (int)pPg->pgno>pPager->origDbSize ,9,14,23
 p->magic==VDBE_MAGIC_RUN ,14,9,23
 pPager->state == (tempFile ? PAGER_EXCLUSIVE : PAGER_UNLOCK) ,12,11,23
warning,10,13,23
 p==0 ,13,10,23
 pBt->pPage1!=0 ,12,11,23
 p->locked==0 ,14,9,23
 pOp!=0 ,14,9,23
 idx>0 ,12,11,23
 pBt->pPager!=0 ,9,14,23
pDup,13,10,23
pDb==&db->aDb[0],13,10,23
 pPager->errCode==SQLITE_FULL || pPager->errCode==SQLITE_OK || (pPager->errCode & 0xff)==SQLITE_IOERR ,13,10,23
 pPage->nCell>0 ,12,11,23
 pPager->journalOpen==0 ,8,15,23
 p1>=0 && p1<db->nDb ,13,10,23
 j<pTabList->nSrc ,11,12,23
 op!=0 ,13,10,23
 (p->btreeMask & (1<<i))!=0 ,12,10,22
 pPager->dirtyCache==0 || pPager->journalOpen==0 ,12,10,22
 WO_LT==SQLITE_INDEX_CONSTRAINT_LT ,12,10,22
 pMem->z ,10,12,22
 p->mxSavepoint >= iSavepoint ,14,8,22
 WO_MATCH==SQLITE_INDEX_CONSTRAINT_MATCH ,12,10,22
 pModule->xRowid ,13,9,22
 keyClass==SQLITE_HASH_BINARY ,10,12,22
 pExpr->token.n>=3 ,12,10,22
 sizeof(Pgno)==4 ,11,11,22
 p->inTransaction ,14,8,22
 pIn1->flags & MEM_Str || db->mallocFailed ,12,10,22
 sqlite3_data_count(pCsr->pStmt)==0 ,14,8,22
 !isdigit(z[n]) ,12,10,22
 (pTerm->flags & TERM_CODED)==0 ,10,12,22
 op==TK_UPDATE || op==TK_INSERT || op==TK_DELETE ,11,11,22
 pRec>=p->aStack ,7,15,22
 pRight->op==TK_DOT ,11,11,22
 z || v==0 || sqlite3VdbeDb(v)->mallocFailed ,12,10,22
 sizeof(u16)==2 ,11,11,22
 pExpr->token.z[1]=='\'' ,12,10,22
VALID(buffer),11,11,22
 sqlite3_mutex_held(p) ,12,10,22
 pTerm->pExpr ,12,10,22
 pExpr->token.z[0]=='x' || pExpr->token.z[0]=='X' ,12,10,22
 pExpr->token.z[pExpr->token.n-1]=='\'' ,12,10,22
 WO_GE==SQLITE_INDEX_CONSTRAINT_GE ,12,10,22
 p->inTransaction!=0 ,14,8,22
 p->pEList && pPrior->pEList ,11,11,22
 WO_LE==SQLITE_INDEX_CONSTRAINT_LE ,12,10,22
pLink==&pPg->gfree || pList!=&sqlite3LruPageList,12,10,22
pLink==&pPg->free || pLink==&pPg->gfree,12,10,22
 pPage->pgno>1 ,10,12,22
 WO_GT==SQLITE_INDEX_CONSTRAINT_GT ,12,10,22
 xConstruct ,12,10,22
 pLeft->eType==FTSQUERY_PHRASE ,10,12,22
" !call->func || !(call->func->common.fn_flags & ZEND_ACC_HAS_RETURN_TYPE) || zend_verify_internal_return_type(call->func, EX_VAR(opline->result.var))",14,8,22
 iDb<pParse->db->nDb ,10,12,22
 WO_EQ==SQLITE_INDEX_CONSTRAINT_EQ ,12,10,22
 ppStmt ,10,12,22
 pPage->pParent==0 ,10,12,22
 !pBt->pCursor ,13,9,22
 pParent->isInit ,11,11,22
 pOpen->nLock>=0 ,10,12,22
 pTerm->pExpr!=0 ,12,10,22
" EG(exception) || !call->func || !(call->func->common.fn_flags & ZEND_ACC_HAS_RETURN_TYPE) || zend_verify_internal_return_type(call->func, EX_VAR(opline->result.var))",11,11,22
 TK_GT<TK_LE ,11,10,21
 pMem->flags==MEM_Int ,7,14,21
 pMem1->enc==SQLITE_UTF8 || pMem1->enc==SQLITE_UTF16LE || pMem1->enc==SQLITE_UTF16BE ,11,10,21
 nVal==1 ,13,8,21
 (pX->exclMask & (p->exclMask|p->sharedMask))==0 ,12,9,21
 n<pReader->nData ,12,9,21
 pTableName->nSrc==1 ,10,11,21
 pLhs->aNode && pRhs->aNode ,13,8,21
 pOp->p3<=(p->nMem-p->nCursor) ,15,6,21
 nData>1 ,12,9,21
 TK_GE==TK_LE+2 ,11,10,21
 pData!=0 ,12,9,21
 pExpr->op>=TK_GT && pExpr->op<=TK_GE ,11,10,21
 n>1 || mask==(1<<ofst) ,12,9,21
 (!isDelete && zName) || eType!=SQLITE_OPEN_MAIN_DB ,12,9,21
pWriter->last,12,9,21
 c==i ,11,10,21
(fd >= 0) && (fd < WIN32_OPEN_MAX),7,14,21
quiet_eval,9,12,21
 i==0 ,11,10,21
active,9,12,21
 (!isDelete && zName) || eType!=SQLITE_OPEN_WAL ,12,9,21
 pStart->leftCursor==iCur ,10,11,21
 iLogsize>=0 && iLogsize<NSIZE ,12,9,21
 pPage->pCache==pCache ,12,9,21
 yyact == YYNSTATE + YYNRULE + 1 ,12,9,21
 pCur->aiIdx[pCur->iPage]<pPage->nCell ,12,9,21
 TK_GT>TK_EQ ,11,10,21
 (p->sharedMask & mask)==0 ,12,9,21
 (!isDelete && zName) || eType!=SQLITE_OPEN_MAIN_JOURNAL ,12,9,21
 flags==(SQLITE_SHM_LOCK | SQLITE_SHM_SHARED) || flags==(SQLITE_SHM_LOCK | SQLITE_SHM_EXCLUSIVE) || flags==(SQLITE_SHM_UNLOCK | SQLITE_SHM_SHARED) || flags==(SQLITE_SHM_UNLOCK | SQLITE_SHM_EXCLUSIVE) ,12,9,21
 (!isDelete && zName) || eType!=SQLITE_OPEN_MASTER_JOURNAL ,12,9,21
 pData+nData>pData ,12,9,21
 !interiorReaderAtEnd(pReader) ,12,9,21
 pExpr->eType==FTSQUERY_PHRASE ,11,10,21
 n<=nData ,12,9,21
 n==1 || (flags & SQLITE_SHM_EXCLUSIVE)!=0 ,12,9,21
 ofst>=0 && ofst+n<=SQLITE_SHM_NLOCK ,12,9,21
 pReader->term.nData>0 ,12,9,21
 p->nOp>0 || p->aOp==0 ,11,10,21
 (pMem->flags & MEM_Int)!=0 ,11,9,20
 db->u1.isInterrupted ,11,9,20
 sqlite3PagerIswriteable(pChild->pDbPage) ,11,9,20
 WRITE_LOCK>READ_LOCK ,11,9,20
 yy_lookahead[i]==iLookAhead ,12,8,20
 p->aSample!=0 ,12,8,20
 (p->flags & MEM_Agg)==0 ,11,9,20
 p->l_whence==SEEK_SET ,11,9,20
 pOffset==0 || pLimit!=0 ,10,10,20
"EQ(step(m->g, startst, stopst, st, NOTHING, st), st)",8,12,20
 addr>=0 ,8,12,20
 pCache->nPinned==pcachePinnedCount(pCache) ,10,10,20
 enc==SQLITE_UTF8 || enc==SQLITE_UTF16LE || enc==SQLITE_UTF16BE ,12,8,20
 !pCur->pPage->intKey || !pCur->pKey ,10,10,20
 sizeof(res.azResult[0])>= sizeof(res.nData) ,11,9,20
 sqlite3_mutex_held(mem3.mutex) ,20,0,20
OP(m->g->strip[esub]) == OOR2,8,12,20
 sizeof(u64)==8 || sizeof(u64)==4 ,10,10,20
 pOp->p3!=0 ,7,13,20
 pWal->readLock>=0 || pWal->lockError ,12,8,20
 i!=YY_REDUCE_USE_DFLT ,12,8,20
 pTrigger->pSchema==pTab->pSchema || pTrigger->pSchema==db->aDb[1].pSchema ,11,9,20
 db->aDb==db->aDbStatic ,10,10,20
 p->zErrMsg==0 ,11,9,20
 opcode==OP_OpenWrite || opcode==OP_OpenRead ,11,9,20
string,10,10,20
OP(g->strip[pc+OPND(s)]) == OOR2,8,12,20
 pzErrMsg!=0 ,12,8,20
 pPager->aInJournal==0 ,6,14,20
 pCur->iPage>=0 && pCur->apPage[pCur->iPage] ,12,8,20
 zFilename ,9,11,20
 pParse->pVdbe || pParse->db->mallocFailed ,11,9,20
c != OUT,8,12,20
 sz<=pBt->maxLocal+23 ,12,8,20
pPager->state==PAGER_SHARED || (pPager->exclusiveMode && pPager->state>PAGER_SHARED) ,10,10,20
 i>=0 && i<p->agg.nMem ,8,12,20
bail,9,11,20
 pTos->flags & MEM_Blob ,6,14,20
 p->explain ,10,10,20
 pEList!=0 && pExpr->iColumn<pEList->nExpr ,10,10,20
 pCrsr ,15,5,20
 sqlite3_mutex_held(pCache->pGroup->mutex) ,14,6,20
 op>=0 && op<ArraySize(wsdStat.nowValue) ,14,6,20
 pTable->pSelect ,10,10,20
 nArg==1 ,9,11,20
 pPage->leaf==0 || pPage->leaf==1 ,11,9,20
 pc>=-1 && pc<p->nOp ,10,10,20
OP(m->g->strip[esub]) == O_CH,8,12,20
 pTab->nCol>cnum ,9,11,20
 !p->isStep ,8,12,20
 p->aCol==0 ,10,10,20
 db->nDb<=2 ,10,10,20
