x_val,y_added,y_removed,y_combined
db->rows == rows && db->cols == cols && CCV_GET_CHANNEL(db->type) == CCV_GET_CHANNEL(a->type),3,3,6
da->type == db->type && ((transpose & CCV_A_TRANSPOSE) ? da->rows : da->cols) == ((transpose & CCV_B_TRANSPOSE) ? db->cols : db->rows),3,3,6
 isOpen(pPager->jfd) ,6,0,6
da->type == dd->type && da->rows == dd->rows && da->cols == dd->cols,3,3,6
 pPk!=0 ,6,0,6
 pOp->p3>0 && pOp->p3<=(p->nMem-p->nCursor) ,6,0,6
err_rate[i] == error,2,4,6
background_list != 0,5,1,6
da->type == dd->type && ((transpose & CCV_A_TRANSPOSE) ? da->cols : da->rows) == dd->rows && ((transpose & CCV_B_TRANSPOSE) ? db->rows : db->cols) == dd->cols,3,3,6
" !ExprHasProperty(pExpr, EP_xIsSelect) ",6,0,6
src_x >= 0 && src_y >= 0,4,2,6
da->type == db->type && db->rows == rows && db->cols == cols,3,3,6
example_state[i].correct,4,2,6
 sqlite3_mutex_held(pCur->pBtree->db->mutex) ,6,0,6
dc->type == da->type && ((transpose & CCV_A_TRANSPOSE) ? da->cols : da->rows) == dc->rows && ((transpose & CCV_B_TRANSPOSE) ? db->rows : db->cols) == dc->cols,3,3,6
fabs(error - gene[i].error) < 1e-3,2,4,6
db->rows == a->rows && db->cols == a->cols && db->type == a->type,3,3,6
 pPager->errCode==SQLITE_OK ,6,0,6
layer->type == CCV_CONVNET_FULL_CONNECT,4,2,6
 pPager->eState!=PAGER_ERROR ,6,0,6
!example_state[i].correct,4,2,6
db->rows == a->rows / 2 && db->cols == a->cols / 2 && db->type == a->type,3,3,6
 iIndex>=0 && iIndex<p->nIndex ,5,0,5
 (p->btreeMask & (((yDbMask)1)<<pOp->p1))!=0 ,5,0,5
(a->type & CCV_32S) || (a->type & CCV_8U),3,2,5
 pPage->isInit ,5,0,5
 hHeap!=INVALID_HANDLE_VALUE ,5,0,5
sliced->rows >= cascade->size.height && sliced->cols >= cascade->size.width,3,2,5
negative_count > 0,4,1,5
(type & CCV_32S) || (type & CCV_64S) || (type & CCV_8U),5,0,5
 pH!=0 ,5,0,5
 hHeap!=0 ,5,0,5
 pOp->p4type==P4_INT32 ,5,0,5
 eFileLock<=SHARED_LOCK ,5,0,5
 id!=0 ,5,0,5
cache_types > 0 && cache_types <= 16,3,2,5
 pTab!=0 ,5,0,5
iyp < rows,3,2,5
layer->net.convolutional.rows % 2,3,2,5
ixp < cols,3,2,5
layer->net.convolutional.cols % 2,3,2,5
wnum == 32 * sizeof(float),3,2,5
 fd!=0 ,3,2,5
 pPager->eState==PAGER_OPEN ,5,0,5
rows != 0 && cols != 0,3,2,5
 iDb>=0 ,5,0,5
 IsVirtual(pTab) ,5,0,5
size % 2 == 0,5,0,5
(matrix && !file) || (!matrix && file),3,2,5
 p->pEList ,5,0,5
feature->sat[q * 2].x >= 0 && feature->sat[q * 2].y >= 0,2,2,4
CCV_GET_CHANNEL(a->type) == CCV_C3,3,1,4
positives->rnum + negatives->rnum > 0,2,2,4
 rc==SQLITE_OK || ppStmt==0 || *ppStmt==0 ,4,0,4
 db->mallocFailed ,4,0,4
 pList!=0 ,4,0,4
 p->nPendingData==0 ,4,0,4
 ((Fts3Table *)pCsr->base.pVtab)->pSegments==0 ,4,0,4
posfiles->rnum > 0,3,1,4
feature->sat[q * 2].x < a->cols - 1 && feature->sat[q * 2].y < a->rows - 1,2,2,4
off_x >= 0 && off_y >= 0,2,2,4
positives->rnum > 0 && z.negatives->rnum > 0,2,2,4
a->rows == state->size.height + state->margin.top + state->margin.bottom + 2 && a->cols == state->size.width + state->margin.left + state->margin.right + 2,4,0,4
 pParse->nErr==0 ,4,0,4
 pTabList->nSrc==1 ,4,0,4
 pIn1->flags&MEM_Int ,4,0,4
argc >= 4,2,2,4
 pBt->inTransaction==TRANS_WRITE ,4,0,4
(image->type & CCV_C1) && (image->type & CCV_8U),2,2,4
 iDb<db->nDb ,4,0,4
db->rows >= a->rows && db->cols >= a->cols,2,2,4
scanline >= cols * 4,4,0,4
 sqlite3BtreeHoldsAllMutexes(pParse->db) ,4,0,4
 nByte>0 ,4,0,4
feature->sat[q * 2 + 1].x >= 0 && feature->sat[q * 2].y >= 0,2,2,4
weigh[0] <= aweigh[0] && weigh[1] <= aweigh[1],2,2,4
 unixMutexHeld() ,4,0,4
sat->rows == pyr[q]->rows + 1 && sat->cols == pyr[q]->cols + 1,2,2,4
 pOp->p3>0 ,4,0,4
batch == 1,3,1,4
a->rows >= 3 && a->cols >= 3,4,0,4
size >= DSFMT_N64,4,0,4
 nColumn==1 ,4,0,4
feature->sat[q * 2 + 1].x < a->cols - 1 && feature->sat[q * 2].y < a->rows - 1,2,2,4
 amt>0 ,4,0,4
 sqlite3PagerIswriteable(pParent->pDbPage) ,4,0,4
 p->nOp>0 ,4,0,4
 pOp->p1>=0 ,4,0,4
feature->channel[q] >= 0 && feature->channel[q] < ch,2,2,4
 pOp->p2>0 ,4,0,4
ch == 1,2,2,4
 p->inTrans==TRANS_WRITE ,4,0,4
 pParse!=0 ,4,0,4
"0 && ""ccv_scd_classifier_cascade_new requires GSL library and liblinear support""",2,2,4
"k >= 0 && k < ccv_max(db->rows, db->cols) - 1",4,0,4
 pOp->p3<=(p->nMem-p->nCursor) ,4,0,4
cell.i[0] == k,2,2,4
ch == 1 || ch == 3,3,1,4
best_error_index < positives->rnum + negatives->rnum - 1 && best_error_index >= 0,2,2,4
(a->rows - size) % strides == 0,2,2,4
da->rows == db->rows && da->cols == db->cols && CCV_GET_DATA_TYPE(da->type) == CCV_GET_DATA_TYPE(db->type) && CCV_GET_CHANNEL(da->type) == CCV_GET_CHANNEL(db->type),3,1,4
(a->cols - size) % strides == 0,2,2,4
 pBt!=0 ,3,0,3
 p->id==SQLITE_MUTEX_RECURSIVE || debugMutexNotheld(pX) ,3,0,3
 pH->htsize>0 ,3,0,3
weigh[0] <= aweigh[0] + 1e-10 && weigh[1] <= aweigh[1] + 1e-10,2,1,3
 pCur->pgnoRoot==0 || pCur->apPage[pCur->iPage]->nCell==0 ,3,0,3
 pOp->p2<=(p->nMem-p->nCursor) ,3,0,3
 i>0 ,3,0,3
a->rows == a->cols,2,1,3
 p->nRef==0 ,3,0,3
 pName->nSrc==1 ,3,0,3
 sqlite3_mutex_held(pCache->pGroup->mutex) ,3,0,3
 pCur->aiIdx[pCur->iPage]<pCur->apPage[pCur->iPage]->nCell ,3,0,3
 (pH->htsize & (pH->htsize-1))==0 ,3,0,3
SQLITE_DONE == sqlite3_step(classifier_params_insert_stmt),2,1,3
(type & CCV_32F) || (type & CCV_64F),3,0,3
 n>0 && n<=4 ,3,0,3
depth >= 0,2,1,3
 p->eLock!=UNKNOWN_LOCK ,3,0,3
 op>=0 && op<ArraySize(wsdStat.nowValue) ,3,0,3
len > 1,2,1,3
(input_cols + layer->net.pool.border * 2 - layer->net.pool.size) % layer->net.pool.strides == 0,2,1,3
" sqlite3MemdebugHasType(p, MEMTYPE_DB) ",3,0,3
 i>=0 && i<mem5.nBlock ,3,0,3
CCV_GET_DATA_TYPE(sat->type) == CCV_32F,2,1,3
CCV_GET_DATA_TYPE(du->type) == CCV_GET_DATA_TYPE(dv->type),2,1,3
 pOrTerm->eOperator & WO_EQ ,3,0,3
hog->rows == rows && hog->cols == cols && CCV_GET_CHANNEL(hog->type) == 31 && CCV_GET_DATA_TYPE(hog->type) == CCV_32F,2,1,3
CCV_GET_CHANNEL(sat->type) == 8,2,1,3
 enc==SQLITE_UTF8 || enc==SQLITE_UTF16LE || enc==SQLITE_UTF16BE ,3,0,3
 pPager->eState==PAGER_WRITER_CACHEMOD || pPager->eState==PAGER_WRITER_DBMOD ,3,0,3
 pKeyInfo->aSortOrder!=0 ,3,0,3
CCV_GET_DATA_TYPE(dx->type) == CCV_GET_DATA_TYPE(dy->type),2,1,3
a->rows >= size && a->cols >= size && (4 + sbin * 3) <= CCV_MAX_CHANNEL,2,1,3
SQLITE_DONE == sqlite3_step(negative_data_insert_stmt),2,1,3
bordered->rows >= point->point.y + a->rows && bordered->cols >= point->point.x + a->cols,2,1,3
 pBt->autoVacuum ,3,0,3
rc==SQLITE_OK || rc==SQLITE_NOMEM,3,0,3
" sqlite3MemdebugHasType(p, MEMTYPE_LOOKASIDE|MEMTYPE_HEAP) ",3,0,3
 pList ,3,0,3
"sqlite3_column_int(negative_data_stmt, 2) == rsize",2,1,3
 db==0 || sqlite3_mutex_held(db->mutex) ,3,0,3
params.interval >= 0,2,1,3
 isOpen(pPager->fd) ,3,0,3
 pOp[-1].opcode==OP_CollSeq ,3,0,3
(imgs0->type & CCV_C1) && (imgs0->type & CCV_8U) && imgs0->rows == size.height + HOG_BORDER_SIZE * 2 && imgs0->cols == size.width + HOG_BORDER_SIZE * 2,1,2,3
 pTab->pSelect==0 ,3,0,3
 nKey>=0 ,3,0,3
 pPg->flags&PGHDR_DIRTY ,3,0,3
"SQLITE_OK == sqlite3_prepare_v2(db, classifier_params_insert_qs, sizeof(classifier_params_insert_qs), &classifier_params_insert_stmt, 0)",2,1,3
 (z-zBuf)==n ,3,0,3
 nCell<nMaxCells ,3,0,3
(input_rows + layer->net.pool.border * 2 - layer->net.pool.size) % layer->net.pool.strides == 0,2,1,3
 db->lookaside.bEnabled==0 ,3,0,3
 pToken->pDeferred==0 ,3,0,3
 pPager->eState>=PAGER_WRITER_LOCKED ,3,0,3
SQLITE_DONE == sqlite3_step(feature_params_insert_stmt),2,1,3
size == (size_t)rsize * rnum,2,1,3
CCV_GET_DATA_TYPE(dy->type) == CCV_GET_DATA_TYPE(du->type),2,1,3
" !ExprHasProperty(pExpr, EP_TokenOnly|EP_Reduced) ",3,0,3
depth < 10,2,1,3
CCV_GET_CHANNEL(dy->type) == CCV_GET_CHANNEL(du->type),2,1,3
bboxes[i].width > 0 && bboxes[i].height > 0,2,1,3
 isOpen(pPager->fd) || pPager->tempFile ,3,0,3
z->cascade->size.width == z->params.size.width,2,1,3
 pCur->aiIdx[pCur->iPage]<pPage->nCell ,3,0,3
 rc!=SQLITE_OK ,3,0,3
 pFile!=0 ,3,0,3
CCV_GET_CHANNEL(dx->type) == CCV_GET_CHANNEL(dy->type),2,1,3
 pIdx!=0 ,3,0,3
"SQLITE_OK == sqlite3_exec(db, function_state_create_table_qs, 0, 0, 0)",2,1,3
 argc==1 || argc==2 ,3,0,3
params.C > 0,2,1,3
 nBytes>=0 ,3,0,3
 pShmNode->pInode==pDbFd->pInode ,3,0,3
db,3,0,3
((uint64_t)x & 0x3) == 0,2,1,3
 p->id==SQLITE_MUTEX_FAST || p->id==SQLITE_MUTEX_RECURSIVE ,3,0,3
 iLevel<FTS3_SEGDIR_MAXLEVEL ,3,0,3
 pList->nExpr>0 ,3,0,3
 p->db->mallocFailed ,3,0,3
 pIdx->pSchema==pTab->pSchema ,3,0,3
(input_cols + layer->net.convolutional.border * 2 - layer->net.convolutional.cols) % layer->net.convolutional.strides == 0,2,1,3
 pHdr->iForeGuard==FOREGUARD ,3,0,3
"0 && ""CCV_INTER_LANCZOS is not implemented""",2,1,3
 pPage->nOverflow==0 ,3,0,3
 (pBt->btsFlags & BTS_READ_ONLY)==0 ,3,0,3
 pPage->pBt!=0 ,3,0,3
z->cascade->size.height == z->params.size.height,2,1,3
CCV_GET_CHANNEL(a->type) == ch,2,1,3
total > 1,2,1,3
 pPager->journalHdr<=pPager->journalOff ,3,0,3
count_per_partition % 4 == 0,2,1,3
hard_mine->rnum > 0,2,1,3
"SQLITE_OK == sqlite3_prepare_v2(db, function_state_insert_qs, sizeof(function_state_insert_qs), &function_state_insert_stmt, 0)",2,1,3
 p->db!=0 ,3,0,3
"SQLITE_OK == sqlite3_prepare_v2(db, negative_data_insert_qs, sizeof(negative_data_insert_qs), &negative_data_insert_stmt, 0)",2,1,3
 i>=1 ,3,0,3
"SQLITE_OK == sqlite3_prepare_v2(db, cascade_params_insert_qs, sizeof(cascade_params_insert_qs), &cascade_params_insert_stmt, 0)",2,1,3
v->count == root_classifier->count,2,1,3
 pNew!=0 ,3,0,3
SQLITE_DONE == sqlite3_step(cascade_params_insert_stmt),2,1,3
CCV_GET_CHANNEL(du->type) == CCV_GET_CHANNEL(dv->type),2,1,3
"SQLITE_OK == sqlite3_exec(db, create_table_qs, 0, 0, 0)",2,1,3
count > 0,2,1,3
argc >= 2,2,1,3
"0 && ""CCV_INTER_LINEAR is not implemented""",2,1,3
SQLITE_DONE == sqlite3_step(function_state_insert_stmt),2,1,3
 id ,3,0,3
 pParse->pNewTable==0 ,3,0,3
 pTerm!=0 ,3,0,3
 isOpen(p->jfd) || p->journalMode==PAGER_JOURNALMODE_OFF || p->journalMode==PAGER_JOURNALMODE_WAL ,3,0,3
 pPrior!=0 ,3,0,3
" sqlite3SchemaMutexHeld(db, j, 0) ",3,0,3
 iLangid>=0 ,3,0,3
"SQLITE_OK == sqlite3_prepare_v2(db, feature_params_insert_qs, sizeof(feature_params_insert_qs), &feature_params_insert_stmt, 0)",2,1,3
(input_rows + layer->net.convolutional.border * 2 - layer->net.convolutional.rows) % layer->net.convolutional.strides == 0,2,1,3
 pWal->nWiData>0 && pWal->apWiData[0] ,3,0,3
n > 0,3,0,3
 x==0 ,2,1,3
flag == CCV_RGB_TO_YUV,2,1,3
 pPager->eLock==EXCLUSIVE_LOCK ,3,0,3
 sqlite3BtreeCursorIsValid(pCur) ,3,0,3
a->rows == tld->patch.height && a->cols == tld->patch.width,2,1,3
 !db->init.busy ,3,0,3
dmt->sig == 0,2,1,3
 iCol>=0 ,3,0,3
 sqlite3BtreeCursorIsValid(u.ap.pCrsr) ,2,0,2
 0!=pFile->eFileLock ,2,0,2
 (!isDelete && zName) || eType!=SQLITE_OPEN_MAIN_DB ,2,0,2
 j<nMaxCells ,2,0,2
CCV_GET_DATA_TYPE(da->type) == CCV_GET_DATA_TYPE(db->type) && CCV_GET_CHANNEL_NUM(da->type) == 1 && CCV_GET_CHANNEL_NUM(db->type) == 1 && ((transpose & CCV_A_TRANSPOSE) ? da->rows : da->cols) == ((transpose & CCV_B_TRANSPOSE) ? db->cols : db->rows),1,1,2
 p->eLock>=RESERVED_LOCK ,2,0,2
 pRes!=0 ,2,0,2
image->type & CCV_C1,1,1,2
 n>=1 ,2,0,2
bgra_padding >= 0,2,0,2
 (mem5.aCtrl[i] & CTRL_LOGSIZE)==iLogsize ,2,0,2
CCV_GET_CHANNEL(a->type) == 1,2,0,2
 pFile->eFileLock!=NO_LOCK || eFileLock==SHARED_LOCK ,2,0,2
 ofst>=0 && ofst+n<=SQLITE_SHM_NLOCK ,2,0,2
 pCur->iPage>=0 && pCur->apPage[pCur->iPage] ,2,0,2
 sqlite3_mutex_held(pGroup->mutex) ,2,0,2
 pSorter ,2,0,2
(a_rows + layer->net.convolutional.border * 2 - layer->net.convolutional.rows) % layer->net.convolutional.strides == 0,1,1,2
CCV_GET_CHANNEL(a->type) == layer->net.convolutional.channels,1,1,2
 !withoutRowid ,2,0,2
kernel_rows % 2,1,1,2
 p->inTransaction!=0 ,2,0,2
 TK_ISNULL==OP_IsNull ,2,0,2
pExpr->x.pList->nExpr > 0,2,0,2
 pCsr->isRequireSeek==0 ,2,0,2
isDelete==0 || isCreate,2,0,2
x,1,1,2
p->op==RTREE_LE || p->op==RTREE_LT || p->op==RTREE_GE || p->op==RTREE_GT || p->op==RTREE_EQ || p->op==RTREE_MATCH ,2,0,2
 (f & (MEM_Static|MEM_Dyn))==0 ,2,0,2
 db->mallocFailed==0 ,2,0,2
 pShmNode->h<0 || pDbFd->pInode->bProcessLock==0 ,2,0,2
 iCol==4 ,2,0,2
params.components > 0,2,0,2
 eFileLock==SHARED_LOCK ,2,0,2
isCreate==0 || isReadWrite,2,0,2
(layer->input.matrix.cols + layer->net.convolutional.border * 2 - layer->net.convolutional.cols) % layer->net.convolutional.strides == 0,1,1,2
 szRegion==pShmNode->szRegion || pShmNode->nRegion==0 ,2,0,2
 p->aSample!=0 ,2,0,2
id >= 0,1,1,2
 (rc&0xff)==rc ,2,0,2
"SQLITE_OK == sqlite3_prepare(db, layer_data_insert_qs, sizeof(layer_data_insert_qs), &layer_data_insert_stmt, 0)",1,1,2
 nMap>=0 || pFd->nFetchOut==0 ,2,0,2
 pTable!=0 ,2,0,2
params.deform_angle > 0,1,1,2
 pPager->eState>=PAGER_WRITER_CACHEMOD ,2,0,2
 rc2==SQLITE_OK ,2,0,2
 rc==SQLITE_OK || pCsr==0 ,2,0,2
" sqlite3SchemaMutexHeld(db, pOp->p1, 0) ",2,0,2
a[i]->rows == convnet->input.height,1,1,2
 lwr+upr>=0 ,2,0,2
 eType==SQLITE_OPEN_MAIN_DB || eType==SQLITE_OPEN_TEMP_DB || eType==SQLITE_OPEN_MAIN_JOURNAL || eType==SQLITE_OPEN_TEMP_JOURNAL || eType==SQLITE_OPEN_SUBJOURNAL || eType==SQLITE_OPEN_MASTER_JOURNAL || eType==SQLITE_OPEN_TRANSIENT_DB || eType==SQLITE_OPEN_WAL ,2,0,2
 pTrigger->zName==0 || pTab==tableOfTrigger(pTrigger) ,2,0,2
 p->op==RTREE_MATCH ,2,0,2
 sqlite3_memory_used()==0 ,2,0,2
" ExprHasProperty(pExpr, EP_xIsSelect) ",2,0,2
best.error_index < positives->rnum + negatives->rnum - 1 && best.error_index >= 0,2,0,2
 iPg<=pCheck->nPage && sizeof(pCheck->aPgRef[0])==1 ,2,0,2
 pagerUseWal(pPager) ,2,0,2
leafCorrection==4,2,0,2
 p==0 || p==&((u8 *)pFd->pMapRegion)[iOff] ,2,0,2
a->rows >= db->rows && a->cols >= db->cols,1,1,2
 (n&0x7fffffff)==n ,2,0,2
multiscale_cascade[i]->interval == multiscale_cascade[i + 1]->interval,1,1,2
 pPager->pInJournal==0 ,2,0,2
 pTab ,2,0,2
 pShmNode==pDbFd->pInode->pShmNode ,2,0,2
params.weight_trimming > 0.5 && params.weight_trimming <= 1.0,1,1,2
example_state[index].weight > 0,2,0,2
 p!=0 && (p->rsFlags & ROWSET_NEXT)==0 ,2,0,2
 pIn->nSdst==1 ,2,0,2
multiscale_cascade[i]->count == multiscale_cascade[i + 1]->count,1,1,2
 pOp->p2>=0 ,2,0,2
 pWinMemData->magic1==WINMEM_MAGIC1 ,2,0,2
(type & 0xFF) == CCV_IO_DEFLATE_STREAM,1,1,2
 pFd->nFetchOut==0 ,2,0,2
(layer->input.matrix.rows + layer->net.convolutional.border * 2 - layer->net.convolutional.rows) % layer->net.convolutional.strides == 0,1,1,2
 target>0 ,2,0,2
 z!=0 ,2,0,2
 pMem->z!=0 ,2,0,2
(flags&0x0F)==SQLITE_SYNC_NORMAL || (flags&0x0F)==SQLITE_SYNC_FULL ,2,0,2
size <= batch,1,1,2
 20==sqlite3LogEst(4) ,2,0,2
 p->magic==VDBE_MAGIC_RUN ,2,0,2
"SQLITE_OK == sqlite3_prepare(db, layer_data_qs, sizeof(layer_data_qs), &layer_data_stmt, 0)",1,1,2
" osHeapValidate(pWinMemData->hHeap, SQLITE_WIN32_HEAP_FLAGS, NULL) ",2,0,2
(isReadonly==0 || isReadWrite==0) && (isReadWrite || isReadonly),2,0,2
 pH->first==0 ,2,0,2
 pDbFd->pShm==0 ,2,0,2
 x>='a' && x<='z' ,2,0,2
 sizeof(Mem3Block)==8 ,2,0,2
a[i]->cols == convnet->input.width,1,1,2
"SQLITE_OK == sqlite3_prepare(db, layer_params_qs, sizeof(layer_params_qs), &layer_params_stmt, 0)",1,1,2
context->image_net.words,1,1,2
sfmt->idx == SFMT_N32,2,0,2
 SQLITE_UTF16LE==2 && SQLITE_UTF16BE==3 ,2,0,2
 iCol==-1 || (iCol>=0 && iCol<pTab->nCol) ,2,0,2
type == 0 || CCV_GET_DATA_TYPE(type) == CCV_32F,1,1,2
 IsPowerOfTwo(pTerm->eOperator & ~WO_EQUIV) ,2,0,2
 pInode->nShared!=0 ,2,0,2
 (pFrom->flags & MEM_RowSet)==0 ,2,0,2
 offset>=0 ,2,0,2
 EIGHT_BYTE_ALIGNMENT(p) ,2,0,2
 pH->count==0 ,2,0,2
alpha < 0.5,1,1,2
 !IsVirtual(pTab) ,2,0,2
 len>0 ,2,0,2
 zDb!=0 || sqlite3BtreeHoldsAllMutexes(db) ,2,0,2
 pParse->db!=0 ,2,0,2
 lockType==F_WRLCK ,2,0,2
" sqlite3MemdebugNoType(p, MEMTYPE_DB) ",2,0,2
 (p==0)==(pFd->nFetchOut==0) ,2,0,2
 (pX->exclMask & (p->exclMask|p->sharedMask))==0 ,2,0,2
 p->pOffset==0 ,2,0,2
 p->mxSavepoint >= iSavepoint ,2,0,2
 pPager->eState==PAGER_WRITER_DBMOD ,2,0,2
CCV_GET_CHANNEL(r1->type) == CCV_C1 && CCV_GET_DATA_TYPE_SIZE(r1->type) == CCV_8U,1,1,2
test_list != 0,1,1,2
 iLogsize>=0 && iLogsize<=LOGMAX ,2,0,2
 rc==SQLITE_OK || pStmt==0 ,2,0,2
last >= 0,1,1,2
SQLITE_IOCAP_ATOMIC64K==(65536>>8),2,0,2
params.deform_scale > 0 && params.deform_scale < 1,1,1,2
 pParse->db->mallocFailed ,2,0,2
 pcacheCheckSynced(p) ,2,0,2
argb_padding >= 0,2,0,2
 p->id==SQLITE_MUTEX_RECURSIVE || pthreadMutexNotheld(p) ,2,0,2
 esc==0 ,2,0,2
scanline >= cols * 3,2,0,2
 pExpr->u.zToken[0]=='x' || pExpr->u.zToken[0]=='X' ,2,0,2
 iVar>0 ,2,0,2
a->rows >= size && a->cols >= size,1,1,2
 (!isDelete && zName) || eType!=SQLITE_OPEN_WAL ,2,0,2
kernel_cols % 2,1,1,2
 pWal->readLock>=0 || pWal->lockError ,2,0,2
 (f & (MEM_Static|MEM_Ephem))==0 ,2,0,2
 sqlite3KeyInfoIsWriteable(pKeyInfo) ,2,0,2
 p->bFts4==0 ,2,0,2
SIMD(layer),2,0,2
 pOut!=pIn1 ,2,0,2
 pInode->nShared==0 ,2,0,2
 pPager!=0 ,2,0,2
 pX!=0 ,2,0,2
pCsr->pNode,2,0,2
seq->rsize == sizeof(ccv_mser_keypoint_t),2,0,2
 pPage->pBt ,2,0,2
 z2==(char*)sqlite3_value_text(argv[0]) ,2,0,2
image->rows == dim.height || image->cols == dim.width,1,1,2
params.exclude_overlap > 0.1,1,1,2
 p->bIgnore==0 ,2,0,2
 (SQLITE_PTR_TO_INT(ptr)&1)==0 ,2,0,2
 rc!=SQLITE_OK || isOpen(pPager->jfd) ,2,0,2
 onError==OE_Replace ,2,0,2
 (sqlite3FtsUnicodeIsalnum(iCode) & 0xFFFFFFFE)==0 ,2,0,2
 pShmNode->nRef>0 ,2,0,2
CCV_GET_DATA_TYPE(dc->type) == CCV_GET_DATA_TYPE(da->type) && CCV_GET_CHANNEL_NUM(dc->type) == 1 && ((transpose & CCV_A_TRANSPOSE) ? da->cols : da->rows) == dc->rows && ((transpose & CCV_B_TRANSPOSE) ? db->rows : db->cols) == dc->cols,1,1,2
 pLeft ,2,0,2
 TK_EQ==OP_Eq ,2,0,2
 pMem->n>=0 ,2,0,2
 pPage->pCache==pCache ,2,0,2
context->image_net[1].convnet,1,1,2
 rc==SQLITE_NOMEM || rc==SQLITE_OK ,2,0,2
 nVal==1 ,2,0,2
 pInode->nShared>0 ,2,0,2
 p->inTrans>TRANS_NONE ,2,0,2
bgr_padding >= 0,2,0,2
 target>0 && target<=pParse->nMem ,2,0,2
"r2 && ""test-list doesn't exists""",1,1,2
 iType-2 >= 0 ,2,0,2
part_feature[k]->rows == pyr[j - next]->rows && part_feature[k]->cols == pyr[j - next]->cols,1,1,2
" sqlite3SchemaMutexHeld(db, 0, pDb->pSchema) ",2,0,2
 pX->op==TK_IN ,2,0,2
 *pbEof==0 ,2,0,2
"0 && ""ccv_scd_classifier_cascade_new requires GSL library support""",1,1,2
 pInode->eFileLock==0 ,2,0,2
convnet->mean_activity->cols == convnet->cols,1,1,2
 pSrc!=0 ,2,0,2
 pWal->writeLock==0 ,2,0,2
 pCur->eState==CURSOR_VALID || pCur->eState==CURSOR_SKIPNEXT ,2,0,2
v->id == j,2,0,2
params.parts > 0,2,0,2
 pPager->eState==PAGER_WRITER_LOCKED ,2,0,2
 xHash!=0 ,2,0,2
 (pIn2->flags & MEM_Int)!=0 ,2,0,2
 (f & (MEM_Dyn|MEM_Ephem))==0 ,2,0,2
 pPager->dbOrigSize==pPager->dbHintSize ,2,0,2
 p==0 ,2,0,2
 (pLoop->wsFlags & WHERE_VIRTUALTABLE)==0 ,2,0,2
