x_val,y_added,y_removed,y_combined
task->type == REDIS_REPLY_ERROR || task->type == REDIS_REPLY_STATUS || task->type == REDIS_REPLY_STRING,2,1,3
ret == REDIS_OK && reply == NULL,2,1,3
pos == totlen,2,0,2
bits > 0 && bits <= (sizeof(uintptr_t) << 3),2,0,2
"isalloc(ptr, true) == size",2,0,2
plus_space == false,2,0,2
o->encoding == REDIS_ENCODING_RAW,1,1,2
"ckh_count(&ckh), 0, ""ckh_count() should return %zu, but it returned %zu"", ZU(0), ckh_count(&ckh)",2,0,2
INTSET_VALUE_ENCODING(-2147483649) == INTSET_ENC_INT64,1,1,2
INTSET_VALUE_ENCODING(-2147483648) == INTSET_ENC_INT32,1,1,2
pinuse(p),2,0,2
ci->top <= L->stack_last,2,0,2
"nsz, 0, ""Unexpected nallocx() error""",2,0,2
"oldsize == arena_mapbits_large_size_get(chunk, pageind)",2,0,2
chunk->ndirty == 0 || all == false,2,0,2
npages > 0,2,0,2
(*mapbitsp & (CHUNK_MAP_LARGE|CHUNK_MAP_ALLOCATED)) == 0,1,1,2
INTSET_VALUE_ENCODING(+9223372036854775807ull) == INTSET_ENC_INT64,1,1,2
config_stats,2,0,2
len <= UINT_MAX,2,0,2
chunk->nruns_avail > chunk->nruns_adjac || (chunk->nruns_avail == 0 && chunk->nruns_adjac == 0),2,0,2
"arena_run_tree_search(&bin->runs, mapelm) == NULL",2,0,2
run_ind == map_bias,2,0,2
"rtree_get(rtree, keys[j]), 0, ""rtree_get() should return previously set value""",2,0,2
tcache_salloc(ptr) > SMALL_MAXCLASS,2,0,2
"szs[j], szs[j-1]+1, ""Expected size to at least: %zu"", szs[j-1]+1",2,0,2
"mallctl(""thread.tcache.flush"", NULL, NULL, NULL, 0), config_tcache ? 0 : ENOENT, ""Unexpected mallctl() result""",2,0,2
prof_tdata->enq,2,0,2
!is_mmapped(p),2,0,2
npurgeable != 0,2,0,2
"curruns, 0, ""At least one run should be currently allocated""",2,0,2
(arena->nactive >> opt_lg_dirty_mult) < (arena->ndirty - npurgatory) || all,1,1,2
v == -1,2,0,2
"arena_run_tree_search(&bin->runs, arena_mapp_get(chunk, ((uintptr_t)run-(uintptr_t)chunk)>>LG_PAGE)) == NULL",2,0,2
arena == arenas[newind],2,0,2
cmd != NULL,1,1,2
quarantine->curobjs < (ZU(1) << quarantine->lg_maxobjs),2,0,2
"arena_mapbits_large_size_get(chunk, pageind) == PAGE",2,0,2
INTSET_VALUE_ENCODING(+32767) == INTSET_ENC_INT16,1,1,2
"rtree_get(rtree, keys[j]), 1, ""rtree_get() should return previously set value""",2,0,2
INTSET_VALUE_ENCODING(-9223372036854775808ull) == INTSET_ENC_INT64,1,1,2
"intsetFind(is,-4294967295)",2,0,2
((uintptr_t)ptr - ((uintptr_t)run + (uintptr_t)bin_info->reg0_offset)) % (uintptr_t)bin_info->reg_interval == 0,2,0,2
fp != NULL,1,1,2
opt_junk,2,0,2
(height-1) * bits_per_level + bits_in_leaf >= bits,2,0,2
o->type == REDIS_HASH && o->encoding != REDIS_ENCODING_HT,1,1,2
malloc_usable_size(p) >= 256,2,0,2
uprec != UINTMAX_MAX || get_errno() != ERANGE,2,0,2
min_run_size >= PAGE,2,0,2
"mallctl(""epoch"", &epoch, &sz, NULL, 0), EINVAL, ""mallctl() should return EINVAL for output size mismatch""",2,0,2
"s[0], 'a', ""Previously allocated byte %zu/%zu is corrupted"", ZU(0), sz_prev",2,0,2
L->stack_last - L->stack == L->stacksize - EXTRA_STACK - 1,2,0,2
narenas_auto == narenas_total_get(),2,0,2
reply->element[0]->type == REDIS_REPLY_STRING,2,0,2
"node->magic, NODE_MAGIC, ""Bad magic""",2,0,2
d->ht[0].size > (unsigned)d->rehashidx,1,1,2
pageind < chunk_npages,2,0,2
"__redisShiftCallback(&ac->replies,&cb) == REDIS_OK",1,1,2
b->nruns_adjac == 0,2,0,2
"r32, array32_2[i], ""Mismatch at array32_2[%d]=%x, gen=%x"", i, array32_2[i], r32",2,0,2
"ret == PAGE || arena_mapbits_large_size_get(chunk, pageind+(ret>>LG_PAGE)-1) == 0",2,0,2
plus_plus == false,2,0,2
chunksize(v) == rsize + nb,2,0,2
"binind == arena_mapbits_binind_get(chunk, pageind+(ret>>LG_PAGE)-1)",2,0,2
"(void *)ks, (void *)k.s, ""Key mismatch, i=%zu"", i",2,0,2
"p[j], q, ""Key pointer mismatch""",2,0,2
reply1->element[0]->type == REDIS_REPLY_STRING,1,1,2
"sz, sizeof(oldval), ""Unexpected output size""",2,0,2
"(void *)s, ""Unexpected rallocx() failure""",2,0,2
tcache->ev_cnt <= TCACHE_GC_INCR,2,0,2
P != F,2,0,2
"arena_mapbits_dirty_get(chunk, run_ind+total_pages-1) == flag_dirty",2,0,2
INTSET_VALUE_ENCODING(-32768) == INTSET_ENC_INT16,1,1,2
c->randlen < (signed)(sizeof(c->randptr)/sizeof(char*)),1,1,2
"arena_mapbits_unzeroed_get(chunk, i) == unzeroed",2,0,2
"rsz, sz, ""Real size smaller than expected""",2,0,2
"ckh_new(&ckh, 2, ckh_string_hash, ckh_string_keycomp), ""Unexpected ckh_new() error""",2,0,2
"i, 0, ""Unexpected element for empty list""",2,0,2
"arena_mapbits_large_get(chunk, pageind) != 0 || arena_ptr_small_binind_get(ptr, arena_mapbits_get(chunk, pageind)) == binind",2,0,2
diff == regind * interval,2,0,2
"mallctlbymib(mib, miblen, &epoch, &sz, NULL, 0), EINVAL, ""mallctlbymib() should return EINVAL for output size mismatch""",2,0,2
arena->spare == NULL,2,0,2
"redisGetReply(c, (void*)&replies[i]) == REDIS_OK",2,0,2
arena->ndirty > chunk_npages || all,1,1,2
v == LONG_MAX,1,1,2
prof_dump_fd != -1,2,0,2
" (void *)((uintptr_t)ps[i] & (alignment-1)), ""%p inadequately aligned for"" "" alignment=%zu, size=%zu"", ps[i], alignment, sz",2,0,2
left_justify == false,2,0,2
usize <= SMALL_MAXCLASS,2,0,2
"t->id, entries[(i+1) % NENTRIES].id, ""Element id mismatch""",2,0,2
chunk->nruns_avail > chunk->nruns_adjac,2,0,2
"ivsalloc(ptr, config_prof) == size",2,0,2
!server.vm_enabled || o->storage == REDIS_VM_MEMORY,1,1,2
"get_min_array_size64(), BLOCK_SIZE64, ""Array size too small""",2,0,2
"write(server.io_ready_pipe_write,""x"",1) == 1",1,1,2
replies[i] != NULL && replies[i]->type == REDIS_REPLY_STATUS,2,0,2
pageind >= map_bias,2,0,2
"search_node->key, node->key, ""Key ordering error""",2,0,2
"nnodes, 0, ""Removal terminated early""",2,0,2
"arena_mapbits_dirty_get(chunk, run_ind) == flag_dirty",2,0,2
"mallctl(""arena.0.purge"", NULL, NULL, NULL, 0), 0, ""Unexpected mallctl() failure""",2,0,2
"q[i], 'a', ""realloc() should preserve existing bytes across copies""",2,0,2
j == vectorlen,1,1,2
socketAddrStorage->ss_family == AF_INET || socketAddrStorage->ss_family == AF_INET6,2,0,2
v == LONG_MIN,1,1,2
result == NULL,2,0,2
base >= 2 && base <= 36,2,0,2
mapbits == actual_mapbits,2,0,2
v == 99,2,0,2
node->size >= leadsize + size,2,0,2
"mq_init(&mq), ""Unexpected mq_init() failure""",2,0,2
"imbalances, 0, ""Tree is unbalanced""",2,0,2
(flags & (CHUNK_MAP_DIRTY|CHUNK_MAP_UNZEROED)) == flags,2,0,2
"nsz, rsz, ""nallocm()/allocm() rsize mismatch""",2,0,2
c->flags & REDIS_SUBSCRIBED,1,1,2
alignment > 0 && (alignment & chunksize_mask) == 0,2,0,2
"validate_fill(p, FILL_BYTE, 0, psz), ""Expected filled memory""",2,0,2
((uintptr_t)ptr - ((uintptr_t)run + (uintptr_t)bin_info->reg0_offset)) % bin_info->reg_interval == 0,2,0,2
bin_info->reg0_offset - bin_info->redzone_size + (bin_info->nregs * bin_info->reg_interval) + pad_size == bin_info->run_size,2,0,2
dictIsRehashing(d) != 0,1,1,2
is->length == inserts,1,1,2
"arena_run_tree_search(&bin->runs, mapelm) != NULL",2,0,2
arena_ind < ctl_stats.narenas,2,0,2
replies[i] != NULL && replies[i]->type == REDIS_REPLY_ARRAY,2,0,2
v == -99,2,0,2
e[0].prevrawlensize == 1,2,0,2
reqfreelen != 0,1,1,2
good_hdr_size <= good_redzone0_offset,2,0,2
chunksize >= PAGE,2,0,2
tcache_salloc(ptr) <= tcache_maxclass,2,0,2
"mallctl(""thread.arena"", &arena_old, &sz, &arena_new, sizeof(unsigned)), 0, ""Unexpected mallctl() failure""",2,0,2
d->ht[0].size > (unsigned long)d->rehashidx,1,1,2
"ret == false || arena_mapbits_dirty_get(chunk, pageind) != arena_mapbits_dirty_get(chunk, pageind+npages)",2,0,2
prof_interval != 0,2,0,2
"p[j], r, ""Value pointer mismatch""",2,0,2
"rdbSaveObject(fp,o) != 1",1,1,2
replies[i] != NULL && replies[i]->elements == 500,2,0,2
a->type == REDIS_STRING && b->type == REDIS_STRING,1,1,2
v == 0,2,0,2
INTSET_VALUE_ENCODING(+2147483647) == INTSET_ENC_INT32,1,1,2
keys->element[i]->type == REDIS_REPLY_STRING,1,1,2
