x_val,y_added,y_removed,y_combined
chunk->map[pageind].bits & CHUNK_MAP_ALLOCATED,6,6,12
alloc_root_inited(mem_root),6,6,12
chunk->map[pageind].bits & CHUNK_MAP_LARGE,6,6,12
!(block->status & BLOCK_REASSIGNED),6,6,12
IsObject(),11,0,11
m_currMap,6,5,11
m_uint32Values,6,5,11
GetType() == DYNOBJ_AURA_TYPE,6,5,11
IsArray(),11,0,11
ah,5,6,11
GetType() == UNIT_AURA_TYPE,6,5,11
offset < 2,5,5,10
run->nfree < run->bin->nregs,5,5,10
cs->casedn_multiply == 1,5,5,10
arena_salloc(ptr) <= tcache_maxclass,5,5,10
cs->caseup_multiply == 1,5,5,10
(uintptr_t)ret >= (uintptr_t)run + (uintptr_t)bin->reg0_offset,5,5,10
((uintptr_t)ret - ((uintptr_t)run + (uintptr_t)bin->reg0_offset)) % (uintptr_t)bin->reg_size == 0,5,5,10
alignment >= chunksize,5,5,10
sizeof(const_small_size2bin) == small_maxclass + 1,5,5,10
cmp != 0,6,4,10
arena_salloc(ptr) <= small_maxclass,5,5,10
((uintptr_t)ptr - ((uintptr_t)run + (uintptr_t)run->bin->reg0_offset)) % (uintptr_t)run->bin->reg_size == 0,5,5,10
(mapelm->bits & CHUNK_MAP_ALLOCATED) != 0,5,5,10
i_source,5,5,10
(uintptr_t)ret < (uintptr_t)run->next,5,5,10
((uintptr_t)ret & (alignment - 1)) == 0,5,5,10
SMALL_SIZE2BIN(i) == binind,5,5,10
arena_salloc(ptr) > small_maxclass,5,5,10
0 < i && i <= m->g->nsub,5,5,10
regind < bin->nregs,5,5,10
need_pages > 0,6,4,10
arena->ndirty > arena->npurgatory,5,5,10
map1->bitmap && map2->bitmap && map1->n_bits==map2->n_bits,5,5,10
opt_lg_qspace_max != LG_QSPACE_MAX_DEFAULT || opt_lg_cspace_max != LG_CSPACE_MAX_DEFAULT || sizeof(const_small_size2bin) != small_maxclass + 1,5,5,10
tcache->ev_cnt <= tcache_gc_incr,5,5,10
((uintptr_t)key & 0x7) == 0,5,5,10
src != dst || cs->casedn_multiply == 1,5,5,10
src != dst || cs->caseup_multiply == 1,5,5,10
small_size2bin[0] == 0xffU,5,5,10
pathp[-1].cmp < 0,5,4,9
arena != NULL,5,4,9
chunk->arena == arena,5,4,9
bit < binfo->nbits,6,3,9
"rbtn_red_get(a_type, a_field, pathp[1].node) == false",5,4,9
 mAitems.find(it->GetGUIDLow()) == mAitems.end(),4,5,9
nodep->node == node,5,4,9
size <= tcache_maxclass,5,4,9
run_ind < chunk_npages,5,4,9
fromObj,5,4,9
pathp->cmp != 0,5,4,9
"rbtn_red_get(a_type, a_field, rbtree->rbt_root) == false",5,4,9
leftright != &rbtree->rbt_nil,5,4,9
"rbtn_red_get(a_type, a_field, left)",5,4,9
"rbtn_red_get(a_type, a_field, node) == false",5,4,9
"!""Read not implemented for server packets.""",5,4,9
ndirty == arena->ndirty,5,4,9
block->hash_link == hash_link,4,4,8
dirp != NULL,4,4,8
(offset & chunksize_mask) == 0,4,4,8
chunk->dirtied,4,4,8
rc != ETIMEDOUT,4,4,8
QUANTUM_CEILING(size) <= arena_maxclass,4,4,8
cnt <= keycache->blocks_used,4,4,8
(mapelm->bits >> PAGE_SHIFT) == 0,4,4,8
!block->next_used && !block->prev_used,4,4,8
LG_QUANTUM >= LG_TINY_MIN,4,4,8
mysql != 0,4,4,8
((result - 1) & result) == 0,4,4,8
block->requests,4,4,8
chunksize >= PAGE_SIZE,4,4,8
scale >= 0 && precision > 0 && scale <= precision,4,4,8
field < file._fieldCount,8,0,8
(offset & PAGE_MASK) == 0,4,4,8
(tlen % 4) == 0,4,4,8
SIZEOF_PTR == 8,4,4,8
 i_holder != NULL ,4,4,8
pos_in_file == info->end_of_file,4,4,8
(tlen % 2) == 0,4,4,8
ntbins <= LG_QUANTUM,4,4,8
a != NULL,5,3,8
node->named,4,4,8
!block->prev_changed,4,4,8
"false && ""Unknown field format character in SQLStorage.cpp""",4,4,8
!(block->status & BLOCK_FOR_UPDATE) || fail_block(block),4,4,8
obj->GetGridRef().isValid(),4,4,8
tcache != (void *)(uintptr_t)1,4,4,8
"my_memmem(NULL, 10, needle, 3) == NULL",4,4,8
CHUNK_ADDR2BASE(chunk) == chunk,5,3,8
result != -1,4,4,8
ndirty == 0,4,4,8
(block->offset == keycache->key_cache_block_size) || fail_block(block),4,4,8
(length % 4) == 0,4,4,8
"false && ""unknown field name""",4,4,8
(slen % 2) == 0,4,4,8
tbin->ncached > 0 || tbin->avail == NULL,4,4,8
(a->bits & CHUNK_MAP_KEY) == CHUNK_MAP_KEY || (a->bits & CHUNK_MAP_DIRTY) == (b->bits & CHUNK_MAP_DIRTY),4,4,8
rc->state == ACTIVE,4,4,8
(_bnum2->top == 0) || (_bnum2->d[_bnum2->top - 1] != 0),4,4,8
param->buffer_length != 0,4,4,8
 holder != NULL && holder->i_referenceCount > 0,4,4,8
node->u.named.nchildren > 0,4,4,8
!obj->GetGridRef().isValid(),4,4,8
"arena_run_tree_search(&bin->runs, run_mapelm) == NULL",4,4,8
isalloc(ptr) == PAGE_SIZE,4,4,8
!block->next_changed,4,4,8
!info->share,4,4,8
addr == (void *)((uintptr_t)vaddr + voff),4,4,8
diff == regind * size,4,4,8
zero == false,4,4,8
sspace_min < PAGE_SIZE,4,4,8
ndirty >= npages,4,4,8
idx == N32,4,4,8
(block->status & ~BLOCK_CHANGED) == (BLOCK_READ | BLOCK_IN_USE),4,4,8
chunk != NULL,5,3,8
Count >= left_length,4,4,8
"!""Write not implemented for this packet.""",4,4,8
(block->length == 0) || fail_block(block),4,4,8
block->hash_link->requests,4,4,8
(block->requests > 0) || fail_block(block),4,4,8
b != NULL,5,3,8
"std::is_integral<T>::value || std::is_enum<T>::value, ""T must be an integer type""",4,4,8
(hash_link->file == file) && (hash_link->diskpos == filepos) && (block->hash_link == hash_link),4,4,8
keycomp != NULL,4,3,7
size() < 10000000,4,3,7
"ckh_search(ckh, key, NULL, NULL)",4,3,7
hash != NULL,4,3,7
node->addr == ptr,4,3,7
bt->vec != NULL,4,3,7
index < m_fieldCount,4,3,7
k2 != NULL,4,3,7
minitems > 0,4,3,7
need_pages <= total_pages,4,3,7
LG_CKH_BUCKET_CELLS > 0,4,3,7
size == s2u(size),4,3,7
CHUNK_ADDR2BASE(ret) == ret,4,3,7
bt->len == 0,4,3,7
minsize != 0,4,3,7
pageind == chunk_npages,4,3,7
cell->key != NULL,4,3,7
run->nfree > 0,4,3,7
k1 != NULL,4,3,7
size < oldsize,4,3,7
tbin->ncached == 0,4,3,7
(uintptr_t)cnt == (uintptr_t)1U,4,3,7
(TCACHE_NSLOTS_SMALL_MAX & 1U) == 0,4,3,7
ret == NULL || (addr == NULL && ret != addr) || (addr != NULL && ret == addr),4,3,7
usize != 0,5,1,6
(alignment & PAGE_MASK) == 0,3,3,6
arena->ndirty > chunk_npages,3,3,6
"false && ""SQL storage has a field type that does not match what is in the core. Check SQLStorage.cpp or your database.""",3,3,6
(g & (1LU << (bit & BITMAP_GROUP_NBITS_MASK))) == 0,4,2,6
 iter->second != NULL ,3,3,6
"(mp)->count > 0 && pthread_equal(pthread_self(), (mp)->thread)",3,3,6
(uintptr_t)ptr >= (uintptr_t)run + (uintptr_t)bin_info->reg0_offset,4,2,6
"header == PacketHeader(CMSG_REALID_FRIEND_INVITE, FRIENDS) && ""Invalid packet header for RealIdFriendInvite""",3,3,6
(A) != 0,3,3,6
"bitmap_get(bitmap, binfo, bit) == false",4,2,6
(chunk->map[run_ind+total_pages-1].bits & CHUNK_MAP_DIRTY) == flag_dirty,3,3,6
"bitmap_get(bitmap, binfo, bit)",4,2,6
OP(m->g->strip[esub]) == OOR1,3,3,6
i_data,3,3,6
sizeof(LARGE_INTEGER) == sizeof(query_performance_frequency),3,3,6
g & (1LU << (bit & BITMAP_GROUP_NBITS_MASK)),4,2,6
tbin->ncached < tbin_info->ncached_max,4,2,6
_instance != 0,3,3,6
src,3,3,6
oldsize == (chunk->map[pageind].bits & ~PAGE_MASK),3,3,6
(narenas & 1) == 0,3,3,6
displayInfo,3,3,6
run_ind >= arena_chunk_header_npages,3,3,6
*fmt == '%',3,3,6
obj,3,3,6
_lock == 0,3,3,6
binind < NBINS,6,0,6
_owner == ThreadOps::self(),3,3,6
rest != NULL,3,3,6
cs->mbmaxlen == 2,3,3,6
stp >= sp,3,3,6
(chunk->map[run_ind].bits & ~PAGE_MASK) == prun_size,3,3,6
l_rc == 0,3,3,6
size > 0,3,3,6
ops->_tid == 0,3,3,6
size > oldsize,3,3,6
cs->multis == NULL,3,3,6
(chunk->map[run_ind+run_pages-1].bits & ~PAGE_MASK) == nrun_size,3,3,6
usize == isalloc(ret),3,3,6
nignore + 1 == NIGNORE,3,3,6
size == isalloc(ptr),3,3,6
(chunk->map[arena_chunk_header_npages].bits & CHUNK_MAP_DIRTY) != 0,3,3,6
"! (mp)->count || ! pthread_equal(pthread_self(), (mp)->thread)",3,3,6
tcache == tcache_tls,3,3,6
modelData,3,3,6
"header == PacketHeader(CMSG_GET_FRIENDS_OF_FRIEND, FRIENDS) && ""Invalid packet header for GetFriendsOfFriend""",3,3,6
(arena->nactive >> opt_lg_dirty_mult) < arena->ndirty,3,3,6
m_rowPosition < m_rowCount,4,2,6
trie && key && keylen,3,3,6
((uintptr_t)ptr - ((uintptr_t)run + (uintptr_t)bin_info->reg0_offset)) % bin_info->reg_size == 0,3,3,6
dst <= end,3,3,6
usize_promoted != 0,3,2,5
index < MAX_ITEM_PROTO_STATS,5,0,5
"size == isalloc(ptr, true)",3,2,5
keycache->blocks_used < (ulong) keycache->disk_blocks,2,2,4
"arena_mapbits_unallocated_size_get(chunk, map_bias) == arena_maxclass",3,1,4
page_status != -1,2,2,4
rc->waiter_count,2,2,4
do_left || (dec->len * DIG_PER_DEC1 - end) >= r_mini_shift,2,2,4
"my_memmem(haystack, 0, needle, 3) == NULL",2,2,4
rc,2,2,4
info->post_write == NULL,2,2,4
err == FALSE,2,2,4
"pos + sizeof(T) <= size() || PrintPosError(false, pos, sizeof(T))",2,2,4
keycache->blocks_available != 0,2,2,4
get_key ? !key_offset && !key_length : key_length,2,2,4
prec2 > 0,2,2,4
MORE(),2,2,4
map->bitmap && map2->bitmap,2,2,4
fd >= 0,2,2,4
_owner == 0,2,2,4
idx % 2 == 0,2,2,4
"header == PacketHeader(CMSG_LOGOUT_REQUEST, CONNECTION) && ""Invalid packet header for LogoutRequest""",2,2,4
"header == PacketHeader(CMSG_UPDATE_REQUEST, PRESENCE) && ""Invalid packet header for UpdateRequest""",2,2,4
row,2,2,4
!(block->status & (BLOCK_IN_FLUSH | BLOCK_CHANGED)),2,2,4
_owner == ThreadOps::INVALID,2,2,4
sizeof(LF_PINS) == 64,2,2,4
sizeof(intptr) == sizeof(void *),2,2,4
"header == PacketHeader(CMSG_LOGON_REQUEST, AUTHENTICATION) && ""Invalid packet header for LogonRequest""",2,2,4
intg > 0,2,2,4
&keycache->cache_lock,2,2,4
OP(s) == OOR2,2,2,4
(optp->var_type & GET_TYPE_MASK) == GET_LL,2,2,4
(chunk->map[pageind+head_npages+tail_npages-1-map_bias].bits & ~PAGE_MASK) == 0,2,2,4
packet_length,2,2,4
(chunk->map[pageind-map_bias].bits & CHUNK_MAP_ALLOCATED) != 0,2,2,4
entry,3,1,4
!(block->status & (BLOCK_REASSIGNED | BLOCK_CHANGED | BLOCK_FOR_UPDATE)),2,2,4
block->requests == 1,2,2,4
_owner == ThreadOps::INVALID || _owner == self,2,2,4
(d)->len >0 && ((d)->buf[0] | (d)->buf[(d)->len-1] | 1),2,2,4
"*p == NULL || strcmp(*p, str) == 0",2,2,4
"header == PacketHeader(CMSG_SOCIAL_NETWORK_CHECK_CONNECTED, FRIENDS) && ""Invalid packet header for SocialNetworkCheckConnected""",2,2,4
block->next_used && block->prev_used && (block->next_used->prev_used == &block->next_used) && (*block->prev_used == block),2,2,4
*to_len >= 2+from->sign,2,2,4
!write_cache || (write_cache->type == WRITE_CACHE),2,2,4
"arena_mapbits_dirty_get(chunk, run_ind) == arena_mapbits_dirty_get(chunk, run_ind+run_pages-1)",3,1,4
(uint) (field - result) < fields,2,2,4
p->pend[subno] != 0,2,2,4
(optp->var_type & GET_TYPE_MASK) == GET_ULL,2,2,4
(block->status & BLOCK_IN_USE) && !(block->status & (BLOCK_IN_EVICTION | BLOCK_IN_SWITCH | BLOCK_REASSIGNED | BLOCK_IN_FLUSH | BLOCK_CHANGED | BLOCK_FOR_UPDATE)),2,2,4
count <= lock->read_no_write_count,2,2,4
choose_arena()->bins[small_size2bin[ oldsize]].reg_size == oldsize,2,2,4
cursor.prev != &node->link,2,2,4
(carry) <= 1,2,2,4
"arena_mapbits_dirty_get(chunk, map_bias) == arena_mapbits_dirty_get(chunk, chunk_npages-1)",3,1,4
"arena_mapbits_allocated_get(chunk, chunk_npages-1) == 0",3,1,4
end < dec->buf + dec->len,2,2,4
vio->sd >= 0,2,2,4
(large && binind == BININD_INVALID) || (large == false && binind != BININD_INVALID),2,2,4
((ulonglong)(intptr)ptr) >= SIZEOF_INT,2,2,4
strlen (dirname) < MAX_PATH,2,2,4
"arena_mapbits_allocated_get(chunk, pageind) != 0",4,0,4
(block->status & ~(BLOCK_FOR_UPDATE | BLOCK_IN_EVICTION)) == (BLOCK_READ | BLOCK_IN_FLUSH | BLOCK_CHANGED | BLOCK_IN_USE),2,2,4
"arena_mapbits_allocated_get(chunk, map_bias) == 0",3,1,4
FILE_BEGIN == SEEK_SET && FILE_CURRENT == SEEK_CUR && FILE_END == SEEK_END,2,2,4
key_cache_block_size >= 512,2,2,4
((block->hash_link != hash_link) && (block->status & (BLOCK_IN_EVICTION | BLOCK_IN_SWITCH))) || ((block->hash_link == hash_link) && !(block->status & BLOCK_READ)) || ((block->status & BLOCK_READ) && !(block->status & (BLOCK_IN_EVICTION | BLOCK_IN_SWITCH))),2,2,4
!cshare->source_cache,2,2,4
row <= row_end,2,2,4
block->hash_link && (block->hash_link->block == block),2,2,4
x < N && y < N,3,1,4
"info->end_of_file == my_tell(info->file,MYF(0))",2,2,4
width > 0 && to != NULL,2,2,4
precision && precision >= frac,2,2,4
!hash_link->block->next_used,2,2,4
"my_memmem(haystack, 1, needle, 3) == NULL",2,2,4
"header == PacketHeader(CMSG_PROOF_RESPONSE, AUTHENTICATION) && ""Invalid packet header for ProofResponse""",2,2,4
"header == PacketHeader(CMSG_ENABLE_ENCRYPTION, CONNECTION) && ""Invalid packet header for EnableEncryption""",2,2,4
((block->status & ~(BLOCK_REASSIGNED | BLOCK_FOR_UPDATE)) == BLOCK_IN_USE) || fail_block(block),2,2,4
type != READ_NET && info->type != READ_NET && type != WRITE_NET && info->type != WRITE_NET && type != SEQ_READ_APPEND && info->type != SEQ_READ_APPEND,2,2,4
((block->hash_link != hash_link) && (block->status & (BLOCK_IN_EVICTION | BLOCK_IN_SWITCH))) || ((block->hash_link == hash_link) && !(block->status & BLOCK_READ)),2,2,4
!block->next_changed && !block->prev_changed,2,2,4
size >= sizeof(void*) + free_ptr_offset,2,2,4
(block->status & ~BLOCK_IN_EVICTION) == (BLOCK_READ | BLOCK_IN_SWITCH | BLOCK_IN_FLUSH | BLOCK_IN_FLUSHWRITE | BLOCK_CHANGED | BLOCK_IN_USE) || fail_block(block),2,2,4
!keycache->changed_blocks[idx],2,2,4
"header == PacketHeader(CMSG_SOCIAL_NETWORK_CONNECT, FRIENDS) && ""Invalid packet header for SocialnetworkConnect""",2,2,4
(flag & (O_WRONLY | O_RDWR)) != (O_WRONLY | O_RDWR),2,2,4
!block->hash_link,2,2,4
(chunk->map[pageind-map_bias].bits & CHUNK_MAP_LARGE) != 0,2,2,4
(flag & (O_TRUNC | O_APPEND)) != (O_TRUNC | O_APPEND),2,2,4
(block->status & (BLOCK_READ | BLOCK_IN_USE | BLOCK_REASSIGNED)) && !(block->status & (BLOCK_IN_EVICTION | BLOCK_IN_SWITCH | BLOCK_IN_FLUSH | BLOCK_CHANGED | BLOCK_FOR_UPDATE)),2,2,4
(d)->len > 0,2,2,4
!keycache->file_blocks[idx],2,2,4
(block->status & ~BLOCK_IN_EVICTION) == (BLOCK_READ | BLOCK_IN_FLUSH | BLOCK_CHANGED | BLOCK_IN_USE),2,2,4
buflen > 0,2,2,4
"_rpos + len <= size() || PrintPosError(false, _rpos, len)",2,2,4
_hMutex != NULL,2,2,4
arena->ndirty > chunk_npages || all,2,2,4
thr_client_alarm,2,2,4
fill <= 0xFFFF,2,2,4
!block->status,2,2,4
queue->elements < queue->max_elements,2,2,4
pins->pin[i] == 0,2,2,4
trie,2,2,4
info->append_read_pos <= info->write_pos,2,2,4
to->intg >=0,2,2,4
OP(m->g->strip[esub]) == O_CH,2,2,4
block->next_used && block->prev_used && *block->prev_used == block,2,2,4
frac0+intg0 > 0,2,2,4
intg0 <= ROUND_UP(from2->intg),2,2,4
end >= dec->buf,2,2,4
!do_left || l_mini_shift <= beg,2,2,4
fd != -1,2,2,4
str && str <= strend,2,2,4
old_lock_type == TL_WRITE_ONLY,2,2,4
r == BZ_OK,2,2,4
"EQ(step(m->g, startst, stopst, st, NOTHING, st), st)",2,2,4
m && prefix_size <= map->n_bits,2,2,4
"my_memmem(haystack, 10, NULL, 3) == NULL",2,2,4
(page_st == PAGE_READ) && (read_length + offset <= block->length),2,2,4
map->bitmap && (prefix_size <= map->n_bits || prefix_size == (uint) ~0),2,2,4
data_len == SCRAMBLE_LENGTH_323 + 1,2,2,4
num_threads > 1,2,2,4
map,2,2,4
cache_empty(keycache),2,2,4
buf1 < stop1,2,2,4
a,2,2,4
vio->read_end == vio->read_pos,2,2,4
count<= keycache->blocks_used,2,2,4
hash_link->block->hash_link == hash_link,2,2,4
PIN < LF_NUM_PINS_IN_THIS_FILE,2,2,4
buflen >= sizeof(struct hostent_data),2,2,4
start2[1]*guess <= (x-guess*start2[0])*DIG_BASE+y,2,2,4
"header == PacketHeader(CMSG_AUTH_CHALLENGE, AUTHENTICATION) && ""Invalid packet header for AuthChallenge""",2,2,4
c != OUT,2,2,4
valid == TRUE,2,2,4
thread_safe == 0,2,2,4
mysql->status != MYSQL_STATUS_READY,2,2,4
read_cache->type == READ_CACHE,2,2,4
barier + d_shift < dec->buf + dec->len,2,2,4
to >= dec->buf,2,2,4
M,2,2,4
last_in_switch->status & (BLOCK_IN_EVICTION | BLOCK_IN_SWITCH | BLOCK_REASSIGNED),2,2,4
rwp,2,2,4
_bf || _workshopId < WG_MAX_WORKSHOP,2,2,4
"arena_mapbits_unallocated_size_get(chunk, chunk_npages-1) == arena_maxclass",3,1,4
old_lock_type > new_lock_type,2,2,4
!info->share || !info->share->total_threads,2,2,4
dst < end,2,2,4
(hash_link->file == file) && (hash_link->diskpos == filepos),2,2,4
!*alarmed || found == 1,2,2,4
p < end,2,2,4
free_ptr_offset % sizeof(void *) == 0,2,2,4
seek_offset == 0,2,2,4
buf != end,2,2,4
new_point >= 0,2,2,4
hash_link->block->requests,2,2,4
!(block->status & (BLOCK_IN_EVICTION | BLOCK_IN_SWITCH)),2,2,4
!thread->next,2,2,4
_count == 0,2,2,4
"pendingCommands.open(""pendingCommands"", ACE_SV_Semaphore_Simple::ACE_CREATE, 0) != -1",2,2,4
(block->status & ~BLOCK_IN_EVICTION) == (BLOCK_READ | BLOCK_IN_SWITCH | BLOCK_IN_FLUSH | BLOCK_IN_FLUSHWRITE | BLOCK_CHANGED | BLOCK_IN_USE),2,2,4
size % 4 == 0,2,2,4
(ulong) keycache->blocks_available <= keycache->blocks_used,2,2,4
&(M)->m_prlock,2,2,4
to < dec->buf + dec->len,2,2,4
mysql->field_count,2,2,4
orientation > -100 && orientation < 100,2,2,4
(n % 4) == 0,2,2,4
frac0+intg0 >= 0,2,2,4
*end == NULL,2,2,4
dirname != NULL,2,2,4
OP(g->strip[pc+OPND(s)]) == OOR2,2,2,4
(chunk->map[pageind+head_npages+tail_npages-1-map_bias].bits & CHUNK_MAP_ALLOCATED) != 0,2,2,4
right.GetCount() <= GetCount(),2,2,4
SIZE_T_MAX - size >= extra,3,1,4
size >= N64,2,2,4
(uintptr_t)ptr >= (uintptr_t)run + (uintptr_t)run->bin->reg0_offset,2,2,4
"header == PacketHeader(CMSG_RESUME_REQUEST, AUTHENTICATION) && ""Invalid packet header for ResumeRequest""",2,2,4
Count > left_length,2,2,4
argc && *argc >= 1,2,2,4
!alarm_queue.elements,2,2,4
&(M)->m_mutex,2,2,4
file != NULL,2,2,4
(arena->nactive >> opt_lg_dirty_mult) < arena->ndirty || all,2,2,4
sizeof(buff) > SCRAMBLE_LENGTH_323,2,2,4
buflen == 4,2,2,4
!thread->prev,2,2,4
mysql->status != MYSQL_STATUS_READY || (mysql->server_status & SERVER_STATUS_LAST_ROW_SENT),2,2,4
next == next_hash_link->block,2,2,4
prec1 > 0,2,2,4
nOut == nIn,2,2,4
block,2,2,4
hash_link->requests == 0,2,2,4
buf0 == to->buf || buf0 == to->buf+1,2,2,4
stmt->field_count,2,2,4
state && c,2,2,4
!thread->next && !thread->prev,2,2,4
(page_status == PAGE_WAIT_TO_BE_READ) || ((block->hash_link->file == file) && (block->hash_link->diskpos == filepos)),2,2,4
thread->next && thread->prev,2,2,4
precision >= 0 && precision < NOT_FIXED_DEC && to != NULL,2,2,4
"pos + cnt <= size() || PrintPosError(true, pos, cnt)",2,2,4
to == orig_to + orig_fsize0 + orig_isize0,2,2,4
last_for_update->status & BLOCK_FOR_UPDATE,2,2,4
idx < queue->max_elements,2,2,4
dp == rest,2,2,4
"my_memmem(haystack, 10, needle, 0) == NULL",2,2,4
"header == PacketHeader(CMSG_STATISTIC_SUBSCRIBE, PRESENCE) && ""Invalid packet header for StatisticSubscribe""",2,2,4
barier - d_shift >= dec->buf,2,2,4
my_errno != ESPIPE,2,2,4
mysql,2,2,4
!hash_link->block->prev_used,2,2,4
buf0 + (stop1 - start1) <= to->buf + to->len,2,2,4
"my_memmem(haystack, 9, needle, 3) == NULL",2,2,4
((block->status & ~BLOCK_FOR_UPDATE) == BLOCK_IN_USE) || fail_block(block),2,2,4
argv && *argv,2,2,4
found <= keycache->blocks_used,2,2,4
!(MyFlags & (MY_FNABP | MY_NABP)),2,2,4
(size_t) buflen >= sizeof(*result),2,2,4
node->link != (intptr)node,2,2,4
OP(m->g->strip[esub]) == OOR2,2,2,4
index < sizeof(uint64),2,2,4
(uintptr_t)ptr < (uintptr_t)run->next,2,2,4
cnt <= keycache->hash_links_used,2,2,4
from >= dec->buf,2,2,4
"header == PacketHeader(CMSG_JOIN_REQUEST_V2, WOWREALM) && ""Invalid packet header for RealmJoinRequest""",2,2,4
from < dec->buf + dec->len,2,2,4
"header == PacketHeader(CMSG_LIST_SUBSCRIBE_REQUEST, WOWREALM) && ""Invalid packet header for ListSubscribeRequest""",2,2,4
"my_memmem(haystack, 10, needle, 2) == NULL",2,2,4
hash_link->requests,2,2,4
"header == PacketHeader(CMSG_PING, CONNECTION) && ""Invalid packet header for Ping""",2,2,4
block->hash_link && block->hash_link->block == block && block->prev_changed,2,2,4
(chunk->map[pageind+head_npages+tail_npages-1-map_bias].bits & CHUNK_MAP_LARGE) != 0,2,2,4
size >= N32,2,2,4
deadlock->count > 0,2,2,4
pos != MY_FILEPOS_ERROR,2,2,4
size % 2 == 0,2,2,4
THR_thread_count != 0,2,2,4
"info->end_of_file - (info->append_read_pos-info->write_buffer) == (res=my_tell(info->file,MYF(0)))",2,2,4
cshare->source_cache == write_cache,2,2,4
!block->condvar,2,2,4
spellInfo,2,1,3
"!""Write not allowed for client packets.""",2,1,3
pointer,2,1,3
this != &other,2,1,3
