x_val,y_added,y_removed,y_combined
direction == PCI_DMA_NONE,22,22,44
ring,22,22,44
&zbpg->lock,22,22,44
XFS_DQ_IS_LOCKED(dqp),26,18,44
&local->mtx,33,10,43
dev_priv,33,10,43
sdata,38,5,43
"self->magic == IRLAN_MAGIC, return;",38,5,43
pRxBlk->pRxPacket,21,21,42
wdev,37,5,42
(len & 1) == 0,21,21,42
vcpu,21,20,41
vaddr >= FIXADDR_TOP || vaddr < FIXADDR_START,22,19,41
niov > 0,26,15,41
adapter,20,20,40
pTxBlk,20,20,40
committed,26,14,40
"card != NULL, return -ENXIO",20,20,40
XFS_FORCED_SHUTDOWN(mp),23,17,40
"obj, OBJ",20,20,40
tp != NULL,23,17,40
"""wrong leader"", evsel->leader == NULL",20,20,40
err == -EEXIST,20,20,40
"self->magic == LAP_MAGIC, return;",39,1,40
osbuf != NULL,13,26,39
scb_ampdu,19,19,38
iocb->ki_pos != pos,19,19,38
"queue, ah->ah_capabilities.cap_queues.q_tx_num",22,15,37
&cgroup_mutex,30,7,37
blkCnt != 0,18,18,36
XFS_BUF_ISBUSY(bp),18,18,36
ret != LZO_E_OK,18,18,36
!pte_none(*pte),21,14,35
dev,22,13,35
"""wrong config"", PERF_COUNT_HW_CPU_CYCLES == evsel->attr.config",25,10,35
skb == NULL,21,14,35
size == 0,22,12,34
!len,18,16,34
lines < 2,20,14,34
ctxt,19,15,34
"""wrong precise_ip"", evsel->attr.precise_ip",21,13,34
error != ENOENT,17,17,34
error != ENOSPC,17,17,34
the_lnet.ln_refcount > 0,24,10,34
(osh && (osh->magic == OS_HANDLE_MAGIC)),17,17,34
&res->spinlock,29,4,33
len > 0,21,12,33
nkiov > 0,21,12,33
(fh->resources & bits) != bits,17,16,33
&dev_priv->irq_lock,25,8,33
"ri, orig_ret_address, trampoline_address",21,11,32
!ops,22,10,32
node->data != 0,16,16,32
plane == OMAP_DSS_GFX,19,13,32
wrb,16,16,32
" ifbp->IFB_Magic == HCF_MAGIC, ifbp->IFB_Magic ",16,16,32
p != NULL,16,16,32
!node,18,14,32
!host->claimed,16,16,32
WLC_PHY_11N_CAP(wlc->band),16,16,32
atomic_read(&nmi_active) != 0,16,15,31
"""wrong leader"", evsel->leader == leader",24,7,31
"""wrong exclude guest"", evsel->attr.exclude_guest",23,8,31
&dlm->spinlock,29,2,31
rc == -ENOMEM,21,10,31
ioaddr != NULL,17,14,31
!chip,24,7,31
mutex_is_locked(&chip->mutex),27,4,31
&dev->slock,18,12,30
peer->ibp_connecting > 0 || peer->ibp_accepting > 0 || !list_empty(&peer->ibp_conns),18,12,30
dev_p->sig == CY_AS_DEVICE_HANDLE_SIGNATURE,15,15,30
!tx->tx_queued,18,12,30
!error,18,12,30
card != NULL,15,15,30
obj->pool == NULL,15,15,30
atomic_read(&ctx->cc_refcount) > 0,15,15,30
args->oknoent,15,15,30
!c->ro_media,15,15,30
dp->i_df.if_flags & XFS_IFINLINE,18,12,30
(dp->i_d.di_mode & S_IFMT) == S_IFDIR,15,15,30
p,15,15,30
" rc == HCF_SUCCESS, rc ",15,15,30
"obj->pool, POOL",15,15,30
icd != pcdev->icd,15,15,30
v.counter != r,25,4,29
!handle,18,11,29
&nn->client_lock,22,7,29
rc < 0,20,9,29
leaf->hdr.info.magic == cpu_to_be16(XFS_ATTR_LEAF_MAGIC),14,15,29
"ismrlocked (&ip->i_lock, MR_UPDATE)",14,14,28
!skb,17,11,28
"dev != NULL, return -1;",24,4,28
host == NULL,16,12,28
i + n > 6,24,4,28
irq >= NR_IRQS,15,13,28
next,14,14,28
"zv, ZVH",14,14,28
"zh, ZBH",14,14,28
crypto_tfm_alg_type(tfm) != CRYPTO_ALG_TYPE_COMPRESS,14,14,28
pdev != NULL,16,12,28
"INT_GET(leaf->hdr.info.magic, ARCH_CONVERT) == XFS_ATTR_LEAF_MAGIC",14,14,28
&cgroup_tree_mutex,14,14,28
"skb != NULL, return;",27,1,28
partid <= 0 || partid >= XP_MAX_PARTITIONS,14,14,28
dev->bus != &pci_bus_type && dev->bus != &ebus_bus_type,14,14,28
tfm->crt_cipher.cit_mode == CRYPTO_TFM_MODE_ECB,14,14,28
*p,25,3,28
be16_to_cpu(leaf->hdr.info.magic) == XFS_ATTR_LEAF_MAGIC,14,14,28
pgd_page_vaddr(*pgd) != pgd_page_vaddr(*pgd_ref),15,13,28
"self != NULL, return 0;",19,8,27
!status,15,12,27
sizeof(struct cleancache_filekey) != sizeof(struct tmem_oid),14,13,27
&nn->nn_lock,15,12,27
tp,17,10,27
"""wrong exclude host"", evsel->attr.exclude_host",19,8,27
"""wrong type"", PERF_TYPE_RAW == evsel->attr.type",18,9,27
dp->i_df.if_u1.if_data != NULL,16,11,27
core->revision > SI476X_REVISION_A30 || core->revision == -1,18,9,27
res,15,12,27
name != NULL,15,12,27
!data,21,6,27
"false, ""return H2C cmd because of Fw download fail!!!\n""",16,10,26
ifp->if_flags & XFS_IFEXTENTS,15,11,26
!(reserved_gpio_map[gpio_bank(gpio)] & gpio_bit(gpio)),13,13,26
!PageHead(page),14,12,26
"0, ""incorrect message magic: %08x\n"", msg->lm_magic",22,4,26
o,13,13,26
PageActive(page),13,13,26
params,15,11,26
"!PageLocked(page), page",24,2,26
IS_ERR(xtal_clk),13,13,26
!chip->dma_size,16,10,26
tx_info->flags & IEEE80211_TX_CTL_AMPDU,13,13,26
(val & ~mask) == 0,13,13,26
!(err),13,13,26
"false, ""invalid aci: %d !\n"", aci",16,9,25
ip->i_gdquot,14,11,25
S_ISDIR(dp->i_d.di_mode),16,9,25
!cache,14,11,25
"""wrong type"", PERF_TYPE_BREAKPOINT == evsel->attr.type",16,9,25
NUM_IWL_RXON_CTX != 2,15,10,25
"""wrong config"", 0 == evsel->attr.config",16,9,25
NULL == fh->fmt,13,12,25
!buffer || !vb,16,9,25
"ahd, AHD_MODE_CCHAN_MSK, AHD_MODE_CCHAN_MSK",16,9,25
agno != NULLAGNUMBER,15,10,25
XFS_IS_QUOTA_RUNNING(mp),16,9,25
tmpstr + tmpsiz - s > 0,18,7,25
!PageUptodate(page),16,8,24
be32_to_cpu(free->hdr.magic) == XFS_DIR2_FREE_MAGIC,12,12,24
!mm,13,11,24
"zbpg, ZBPG",12,12,24
pagesize != PAGE_SIZE,12,12,24
!(mc & MCTL_PSM_JMP_0),12,12,24
mc & MCTL_PSM_RUN,12,12,24
nr_cpus <= MAX_NR_CPUS,12,12,24
!wlc->pub->up,12,12,24
pBAEntry->list.qlen == 0,12,12,24
"PageLRU(page), page",18,6,24
"xfs_isilocked(ip, XFS_ILOCK_EXCL|XFS_IOLOCK_EXCL)",12,12,24
xfs_buf_islocked(bp),18,6,24
pPacket,12,12,24
irq >= 0,12,12,24
cplen >= ASC_PRTBUF_SIZE,12,12,24
(BbpValue == 0x00),12,12,24
error,15,9,24
pll_ref_div != OSC_CTRL_PLL_REF_DIV_1,14,10,24
dp->i_df.if_bytes == dp->i_d.di_size,14,10,24
address & ~HPAGE_PMD_MASK,19,4,23
!base,13,10,23
"self->magic == IAS_MAGIC, return;",23,0,23
PageLocked(page),13,10,23
!bio,17,6,23
"self->magic == IRCOMM_TTY_MAGIC, return;",22,1,23
(unsigned)n > 0xFF,15,8,23
!net,15,8,23
"pb, ""invalid msg %p: no ptlrpc body!\n"", msg",19,4,23
nseg < 0,16,7,23
smp_processor_id() != 0,13,10,23
cur == NULL,13,10,23
atomic_read(&bip->bli_refcount) > 0,20,3,23
PagePrivate(page),15,8,23
blk_cnt != 0,13,10,23
XFS_FORCED_SHUTDOWN(dp->i_mount),14,9,23
!res,17,6,23
pp,16,7,23
nob > 0,14,8,22
!size,13,9,22
ptr == NULL,12,10,22
(pktLen > 34),11,11,22
frame != NULL,11,11,22
!s->page,11,11,22
&rq->lock,17,5,22
error >= 0,11,11,22
HWGROUP(drive)->handler != NULL,11,11,22
lidp != NULL,11,11,22
"sdp, !error",11,11,22
objnode == NULL,11,11,22
rb_node,11,11,22
&mm->page_table_lock,15,7,22
page_mapcount(page) < 0,11,11,22
mfp >= MFP_PIN_MAX,11,11,22
"XFS_BUF_FSPRIVATE(bp, void *) != NULL",11,11,22
wlc_ps_check(wlc),11,11,22
queue < NFIFO,11,11,22
info != NULL,14,8,22
"self->magic == IRCOMM_TTY_MAGIC, return -1;",22,0,22
&css_set_rwsem,11,11,22
MC_CMD_GET_LINK_IN_LEN != 0,13,9,22
"XFS_BUF_FSPRIVATE2(bp, xfs_trans_t *) == tp",11,11,22
!c->ro_media && !c->ro_mount,18,3,21
"sdp, 0",13,8,21
"""wrong group name"", !evsel->group_name",17,4,21
crtc,14,7,21
!sg_page(sg),13,8,21
sizeof(struct uv_IO_APIC_route_entry) != sizeof(unsigned long),11,10,21
p_aggr,7,14,21
hctx == NULL,11,10,21
!pfn_valid(pte_pfn(pte)),15,6,21
timer_id < MAX_BLACKFIN_GPTIMERS,21,0,21
"""wrong config"", PERF_COUNT_HW_INSTRUCTIONS == evsel->attr.config",14,7,21
!em,13,8,21
pPacket != NULL,7,14,21
!ret,16,5,21
"""wrong number of entries"", 2 == evlist->nr_entries",17,4,21
args.len == 1,12,9,21
rstc,15,6,21
args->op_flags & XFS_DA_OP_OKNOENT,14,7,21
"""wrong config"", 1 == evsel->attr.config",13,8,21
&prepare_lock,15,6,21
dev == NULL,14,7,21
card->init_success,10,10,20
&task_rq(p)->lock,10,10,20
AR_SREV_9280_10_OR_LATER(ah),10,10,20
cplen < ASC_PRTBUF_SIZE,10,10,20
c,11,9,20
!PagePrivate(page),13,7,20
size == 0 || size > zbud_max_size(),10,10,20
!host->card,16,4,20
!is_first_page(page),14,6,20
"INT_GET(free->hdr.magic, ARCH_CONVERT) == XFS_DIR2_FREE_MAGIC",10,10,20
&priv->sta_lock,12,8,20
"""wrong leader"", !perf_evsel__is_group_member(evsel)",10,10,20
oh,12,8,20
scb->magic == SCB_MAGIC,10,10,20
!ep,15,5,20
level < cur->bc_nlevels,11,9,20
size == 0 || size > zbud_max_buddy_size(),10,10,20
bcmsdh->init_success,10,10,20
nr_cpus >= 0,10,10,20
!icd->parent || to_soc_camera_host(icd->parent)->nr != icd->iface,10,10,20
!name,13,7,20
lpar_rc != 0,10,10,20
!pd,14,6,20
err >= 0,10,10,20
0 == size,10,10,20
!(reserved_map[gpio_bank(gpio)] & gpio_bit(gpio)),10,10,20
ipointer_in == B_FALSE,10,10,20
"entry, AR5K_KEYTABLE_SIZE",10,10,20
XFS_BUF_VALUSEMA(bp) <= 0,10,10,20
tpa6130a2_client == NULL,10,10,20
&ar->data_lock,19,1,20
!snd_mask_empty(mask),10,10,20
i == 0,11,9,20
!emu,20,0,20
rdev,10,10,20
!np,13,7,20
prec >= 0 && prec < pq->num_prec,10,10,20
ret == -ENOENT,10,9,19
seq != NULL,14,5,19
&wq_pool_mutex,14,5,19
PageHighMem(page),11,8,19
!err,12,7,19
qc != NULL,9,10,19
fd,19,0,19
whichfork == XFS_DATA_FORK,11,8,19
ctx->cc_sec,13,6,19
!pte_none(*(kmap_pte - idx)),13,6,19
pmd_trans_huge(*pmd),12,7,19
!drv,13,6,19
info->type != IRQT_PIRQ,12,7,19
q->queue_lock,15,4,19
"card != NULL, return -EINVAL",9,9,18
"INT_GET(d->hdr.magic, ARCH_CONVERT) == XFS_DIR2_DATA_MAGIC || INT_GET(d->hdr.magic, ARCH_CONVERT) == XFS_DIR2_BLOCK_MAGIC",9,9,18
"err >= 0, return -EINVAL",9,9,18
cpus_empty(cpumask),9,9,18
i->head == NULL,10,8,18
"tu->timeri != NULL, return -ENXIO",9,9,18
sizeof(cfg.b) >= sizeof(ctx->X),9,9,18
bno != NULLDFSBNO,9,9,18
be32_to_cpu(d->hdr.magic) == XFS_DIR2_DATA_MAGIC || be32_to_cpu(d->hdr.magic) == XFS_DIR2_BLOCK_MAGIC,9,9,18
in_nmi(),11,7,18
!buffer_uptodate(bh),17,1,18
!s,14,4,18
nsiov > 0,12,6,18
(map.br_startblock != DELAYSTARTBLOCK) && (map.br_startblock != HOLESTARTBLOCK),11,7,18
device!= NULL,6,12,18
NULL == icd->current_fmt,10,8,18
hdr->magic == cpu_to_be32(XFS_DIR2_DATA_MAGIC) || hdr->magic == cpu_to_be32(XFS_DIR3_DATA_MAGIC) || hdr->magic == cpu_to_be32(XFS_DIR2_BLOCK_MAGIC) || hdr->magic == cpu_to_be32(XFS_DIR3_BLOCK_MAGIC),12,6,18
sizeof(*buf) != sizeof(fpregs),10,8,18
"dev_priv, pll, NULL",9,9,18
LNET_CPT_NUMBER == 1,9,9,18
"chip, return 0",9,9,18
d,9,9,18
"channel_buf != NULL, return -EIO",9,9,18
src_niov > 0,12,6,18
"hash_bit_len > 0, SKEIN_BAD_HASHLEN",12,6,18
tmpbuffer != NULL,9,9,18
"""wrong sample_period"", 1 == evsel->attr.sample_period",11,7,18
be16_to_cpu(leaf->hdr.info.magic) == XFS_DIR_LEAF_MAGIC,9,9,18
agi->agi_magicnum == cpu_to_be32(XFS_AGI_MAGIC),10,8,18
ndiov > 0,12,6,18
sizeof(type) > sizeof(unsigned long),12,6,18
"INT_GET(leaf->hdr.info.magic, ARCH_CONVERT) == XFS_DIR_LEAF_MAGIC",9,9,18
rc2 == 0,13,5,18
nmap == 1,11,7,18
bcm->initialized,9,9,18
n < msgByteCnt,9,9,18
"err >= 0, return err",9,9,18
&kernfs_mutex,9,9,18
!xfs_buf_geterror(bp),9,9,18
"""wrong bp_len"", HW_BREAKPOINT_LEN_4 == evsel->attr.bp_len",11,7,18
free->hdr.magic == cpu_to_be32(XFS_DIR2_FREE_MAGIC),9,9,18
sn != NULL,13,5,18
wl,9,9,18
id >= SOLO_NR_P2M,9,9,18
"true, ""Rate_Section is Illegal\n""",12,6,18
TFD_QUEUE_SIZE_MAX & (TFD_QUEUE_SIZE_MAX - 1),10,8,18
"""wrong type"", PERF_TYPE_TRACEPOINT == evsel->attr.type",11,7,18
hdmi->clk,9,9,18
XFS_ISLOCKED_INODE_EXCL(ip),9,9,18
"arg != NULL, return -ENXIO",9,9,18
lproto == NULL,9,9,18
i->head != &up->list,10,8,18
"cpu_isset(smp_processor_id(), cpumask)",9,9,18
&solo_enc->lock,9,9,18
PageLocked(vmpage),18,0,18
atomic_read(&page->_count) != 0,9,9,18
list,9,9,18
cpu != raw_smp_processor_id(),9,9,18
address >= end,11,7,18
GOODREGS(sii->curwrap),9,9,18
!mutex_is_locked(&mc13xxx->lock),7,10,17
page == NULL,9,8,17
ip->i_udquot,10,7,17
pool->po_allocated == 0,9,8,17
sb != NULL,9,8,17
args != NULL,10,7,17
sock_owned_by_user(sk),10,7,17
in_softirq(),9,8,17
!modemr,10,7,17
!(bip->bli_flags & XFS_BLI_STALE),11,6,17
len >= 0,9,8,17
mpic1 == NULL,9,8,17
exp != NULL,14,3,17
pin < 1 || pin > 4,9,8,17
node == NULL,9,8,17
ftype < XFS_DIR3_FT_MAX,10,7,17
ctx,13,4,17
ret == -EIOCBQUEUED,13,4,17
len,10,7,17
!bh,14,3,17
!isnullstartblock(new->br_startblock),10,7,17
!vma,11,6,17
dp != NULL,10,7,17
ifp->if_real_bytes != 0,10,7,17
!PageSlab(page),9,8,17
"ahd, AHD_MODE_SCSI_MSK, AHD_MODE_SCSI_MSK",16,1,17
ifx_dev,11,6,17
addr >= end,12,5,17
"(channel >= 1 && channel <= 14), ""illegal channel for Zebra: %d\n"", channel",11,6,17
"! (D11REV_IS(pi->sh->corerev, 11) || D11REV_IS(pi->sh->corerev, 12)) || wlc_phy_war41476(pi)",8,8,16
zh->size == 0 || zh->size > zbud_max_buddy_size(),8,8,16
adapter->state == ADAPT_DOWN,8,8,16
!priv->curr_bss,8,8,16
hdr->magic == cpu_to_be32(XFS_DIR2_DATA_MAGIC) || hdr->magic == cpu_to_be32(XFS_DIR2_BLOCK_MAGIC),8,8,16
buffer->skb,8,8,16
(pRxContext->InUse == pRxContext->IRPPending),8,8,16
!(R_REG(&cc->clk_ctl_st) & CCS_HTAVAIL),8,8,16
!ibm->acpi,10,6,16
!PageLRU(page),8,8,16
"wlc_valid_chanspec_db(wlc->cmi, chanspec)",8,8,16
is_ephemeral(pool),8,8,16
"false, (""ERR txdesc :%d "" ""not process\n"", desc_name)",8,8,16
ip->i_gdquot == NULL,9,7,16
ct && (ctinfo == IP_CT_NEW || ctinfo == IP_CT_RELATED || ctinfo == IP_CT_RELATED + IP_CT_IS_REPLY),8,8,16
!c->u.periph.clk_num,8,8,16
rs_dflt != NULL,8,8,16
fbit >= 32,8,8,16
"self->magic == LAP_MAGIC, return -1;",16,0,16
pEntry,8,8,16
IS_CCK(rspec),8,8,16
context_handle->mech_type,8,8,16
pfn != mfn && mfn != INVALID_P2M_ENTRY,8,8,16
"params, vars->phy_flags",8,8,16
size != 0,9,7,16
&dev_priv->pps_mutex,16,0,16
!mem_map,11,5,16
PageTail(page),9,7,16
"prot_cnt, IPW( HREG_EV_STAT )",8,8,16
err != 0,10,6,16
sh->batch_head,15,1,16
p == NULL,8,8,16
!list_empty(&zbpg->bud_list),8,8,16
osh->magic == OS_HANDLE_MAGIC,8,8,16
minor >= COMEDI_NUM_BOARD_MINORS,8,8,16
rxb->page_dma & ~DMA_BIT_MASK(36),9,7,16
page_private(kpte_page) == 0,8,8,16
!root,11,5,16
"amp, return -EINVAL",8,8,16
ops->mode != MTD_OOB_PLACE,8,8,16
bip->bli_format.blf_flags & XFS_BLF_CANCEL,6,10,16
where % size,8,8,16
!snd_interval_empty(i),8,8,16
wlc,8,8,16
j,8,8,16
!codec->hw_read,8,8,16
Length <= MGMT_DMA_BUFFER_SIZE,8,8,16
pdata,11,5,16
nmi_watchdog != NMI_LOCAL_APIC,8,8,16
len <= sizeof(lineBuffer),8,8,16
ring->tx,8,8,16
prio >= 0 && prio <= MAXPRIO,8,8,16
!device,11,5,16
rd,8,8,16
context_handle,8,8,16
which >= osd_req->r_num_ops,10,6,16
ch->reason == xpcInterrupted,8,8,16
ip->i_udquot == NULL,9,7,16
&ifmgd->mtx,8,8,16
"false, (""ERR rxdesc :%d "" ""not process\n"", desc_name)",8,8,16
ifmgd,8,8,16
pampd_is_remote(pampd),8,8,16
context_handle->mech_type->gm_ops,8,8,16
ip->i_transp == tp,8,8,16
be32_to_cpu(hdr->magic) == XFS_DIR2_DATA_MAGIC || be32_to_cpu(hdr->magic) == XFS_DIR2_BLOCK_MAGIC,8,8,16
lpar_rc != H_Success,8,8,16
fnode->data != 0,8,8,16
chunks >= NCHUNKS,8,8,16
rxb->page_dma & DMA_BIT_MASK(8),9,7,16
zh1->size != 0 || tmem_oid_valid(&zh1->oid),8,8,16
ch_number < 0 || ch_number >= XPC_NCHANNELS,8,8,16
fibsize > (dev->max_fib_size - sizeof(struct aac_fibhdr)),8,8,16
&txq->lock,10,6,16
zh0->size != 0 || tmem_oid_valid(&zh0->oid),8,8,16
bcmsdh,8,8,16
!reg,10,6,16
info.cdma_num >= MAX_DESCS,8,8,16
fifo < NFIFO,8,8,16
CHSPEC_WLCBANDUNIT(chanspec) == wlc->band->bandunit,8,8,16
!(wlc->pub->hw_off && wlc->pub->up),8,8,16
"jh, jh->b_next_transaction == NULL",10,6,16
tsk != current,10,6,16
tspi->clk,8,8,16
vaddr != __fix_to_virt(FIX_KMAP_BEGIN + idx),10,6,16
req->rq_pack_bulk,10,6,16
"false, ""cmdtable cannot be NULL.\n""",10,6,16
aci < AC_COUNT,8,8,16
pAd->PendingRx == 0,8,8,16
"VALID_RATE_DBG(wlc, rspec)",8,8,16
env,8,8,16
!(bip->bli_format.blf_flags & XFS_BLI_CANCEL),8,8,16
RSPEC_STF(rspec) < PHY_TXC1_MODE_SDM,8,8,16
"emu, return -ENXIO",8,8,16
!rq_mergeable(req),8,8,16
((val & SUPER_STATE_MASK) != SUPER_STATE_RUN) && ((val & SUPER_STATE_MASK) != SUPER_STATE_IDLE),8,8,16
device->func != NULL,5,10,15
!(ifp->if_flags & XFS_IFEXTIREC),9,6,15
obj != NULL,8,7,15
info == NULL,9,6,15
buffer->free,9,6,15
cinfo != NULL,9,6,15
ctx->h.b_cnt == 0,9,6,15
!rfkill,12,3,15
lock != NULL,13,2,15
ap->length,9,6,15
PageReserved(page),8,7,15
"skb != NULL, return -1;",15,0,15
&inode->i_lock,8,7,15
q->magic != C2_MQ_MAGIC,10,5,15
!q,10,5,15
blk->magic == XFS_ATTR_LEAF_MAGIC,10,5,15
set->set_exp,9,6,15
hp == NULL,8,7,15
level > 0,9,6,15
timer_pending(timer),8,7,15
"XFS_FSB_TO_AGNO(mp, bno) < mp->m_sb.sb_agcount",9,6,15
"XFS_BMAP_BMDR_SPACE(ifp->if_broot) <= XFS_IFORK_SIZE(ip, whichfork)",9,6,15
list_empty(&peer->ksnp_conns),10,5,15
"(rtlphy->current_channel <= 14), ""WIRELESS_MODE_G but channel>14""",10,5,15
"""wrong sample_read"", !evsel->sample_read",15,0,15
address < vma->vm_start || address >= vma->vm_end,8,7,15
r >= 0,13,2,15
pgd_none(*pgd),9,6,15
!pte,9,6,15
!spin_is_locked(&ch->lock),10,5,15
"XFS_FSB_TO_AGBNO(mp, bno) < mp->m_sb.sb_agblocks",9,6,15
ifp->if_real_bytes == 0,9,6,15
n < msg_byte_cnt,9,6,15
!ptr,9,6,15
!virq,10,5,15
!host->data,12,3,15
len < 5,8,7,15
peer->ibp_connecting > 0,9,6,15
pud_none(*pud),9,6,15
!bf,10,5,15
tx->tx_queued,9,6,15
state->extravalid,10,5,15
node,8,7,15
!pages,11,4,15
!peer->ksnp_closing,10,5,15
list_empty(&peer->ibp_conns),9,6,15
handle,13,2,15
chip->num_periods & (chip->num_periods-1),9,6,15
qc == NULL,7,7,14
"runtime != NULL, return -ENXIO",7,7,14
!card->host,10,4,14
(unsigned)irq >= NR_IRQS,8,6,14
node->hdr.info.magic == cpu_to_be16(XFS_DA_NODE_MAGIC),7,7,14
"sdp, list_empty(&gl->gl_holders)",7,7,14
cpu_online(cpu),9,5,14
"ifp->if_ext_max == XFS_IFORK_SIZE(ip, whichfork) / (uint)sizeof(xfs_bmbt_rec_t)",7,7,14
"0 && ""PRQ Interrupt in non-MBSS""",7,7,14
&pool->manager_mutex,7,7,14
(1LL << f) & XFS_SB_MOD_BITS,7,7,14
ip->i_d.di_anextents == 0,9,5,14
REQPNEXT(last_scp) != NULL,7,7,14
rxb == NULL,8,6,14
"false, (""invalid aci: %d !\n"", aci)",7,7,14
leaf->hdr.info.magic == cpu_to_be16(XFS_DIR2_LEAFN_MAGIC),7,7,14
!src,10,4,14
kgd == NULL,10,4,14
&state_lock,9,5,14
mutex_is_locked(&qh->qh_lock),7,7,14
!e,13,1,14
dentry->d_inode,8,6,14
vma && (addr >= vma->vm_end),7,7,14
mval->br_blockcount <= len,8,6,14
!list_empty(&dqp->q_freelist),7,7,14
sizeof(priv->rates) != sizeof(rtl818x_rates),8,6,14
(mask_4u & ~(0x0000000000000fffUL)) || (mask_4v & ~(0xfffffc0000000000UL)),7,7,14
last_scp != NULL,7,7,14
"emu != NULL, return",7,7,14
head,7,7,14
!pages[1],8,6,14
bp->b_transp == tp,13,1,14
!cfg->vector,7,7,14
sizeof(wlc_d11rxhdr_t) <= WL_HWRXOFF,7,7,14
con->sock,9,5,14
t == 0,8,6,14
"""wrong leader"", perf_evsel__is_group_leader(evsel)",14,0,14
!server->nfs_client->rpc_ops,7,7,14
"dev_priv, crtc->pipe",11,3,14
ini->scb == scb,7,7,14
!mutex_is_locked(&dev->struct_mutex),9,5,14
lev < cur->bc_nlevels,8,6,14
p != o || o == NULL,8,6,14
list_empty(list),8,6,14
buf,9,5,14
be16_to_cpu(node->hdr.info.magic) == XFS_DA_NODE_MAGIC,7,7,14
!server->nfs_client,7,7,14
file != NULL,7,7,14
sizeof(priv->channels) != sizeof(rtl818x_channels),8,6,14
buffer->unmap_len,8,6,14
table != NULL,7,7,14
uvd != NULL,7,7,14
nr < 0 || nr >= NR_CPUS,9,5,14
dev->dd_ops,7,7,14
buffer->len,8,6,14
